"logFC","AveExpr","t","P.Value","adj.P.Val","B","change","geneName"
0.927426035903564,7.67881070077305,9.08578479850903,6.9489216149159e-11,1.51840886207527e-06,14.528144713224,"up","CHAT"
0.956786043134731,6.53985951677947,8.05348889770161,1.34597591139338e-09,3.9578677925192e-06,11.7840830550791,"up","CALHM1"
1.54030725245287,7.36689499603295,8.03619728856524,1.41600318045848e-09,3.9578677925192e-06,11.7368687183802,"up","HPVC1"
1.35812395010142,4.65306261724955,7.65551337247287,4.36116250619414e-09,9.52957619228481e-06,10.687783370684,"up","LOC100270679"
0.912340804360627,11.233141392946,7.50134561217575,6.90758796683653e-09,1.27964752640814e-05,10.2579066618506,"up","LOC728061"
2.1237961042413,3.82481840237622,7.49559191320411,7.02749087771619e-09,1.27964752640814e-05,10.2418098505697,"up","MGC34800"
0.887419171850818,6.11198453276684,7.43635842071687,8.39120360588962e-09,1.41043223070996e-05,10.0758772561024,"up","PRKACG"
1.29951084194622,9.00938346618264,7.25620194569973,1.44204520284853e-08,1.77707073617441e-05,9.56882107124558,"up","GGNBP1"
0.806398092334311,6.99518564215325,7.22577613418614,1.58059586544686e-08,1.81776843451996e-05,9.48284477966916,"up","LOC100127904"
1.11015247974056,7.06607785891135,6.7978646895916,5.79059862266551e-08,5.54567147256847e-05,8.26412877708306,"up","LEPREL1"
0.878758168710197,4.93710793101893,6.55767830755222,1.20724976411535e-07,7.88313778129321e-05,7.5732096328355,"up","GPR32"
0.87569120843199,8.41047331300871,6.43318482338281,1.76918251147663e-07,8.59075712406129e-05,7.21349603215773,"up","OR51A7"
0.83186109076895,2.24193272034515,6.4081882515185,1.91047409731294e-07,8.79717017115516e-05,7.14115468679077,"up","AMTN"
1.50344659634101,3.10438545943241,6.19220751543826,3.71512320150495e-07,0.000137783784824794,6.51470283134585,"up","FKSG2"
1.48478743708154,8.65151991441394,6.02161831419907,6.28964800478642e-07,0.000180835655990247,6.01848250384978,"up","PRSS56"
0.904452113354044,10.4977192446318,5.94220785671305,8.03853519078664e-07,0.000207564766052895,5.7871818287236,"up","LOC100128342"
1.30748227712761,4.48002934011015,5.9266869806879,8.433512732319e-07,0.000209409871265798,5.74195657334161,"up","ZNF479"
0.998276401815175,5.38246219713087,5.72551945771024,1.57078615039018e-06,0.000317807853446073,5.1554707447151,"up","KLRAP1"
1.09176318348845,4.28063000408063,5.70864301945678,1.65493605391422e-06,0.000328745524673451,5.10625559379136,"up","CYP3A4"
1.16189068854493,2.89703600624916,5.70407880122879,1.67845883644914e-06,0.000330414450768019,5.09294539017141,"up","CXCL17"
0.97361359406403,6.66523897253502,5.65885916666187,1.9303520776543e-06,0.000365347421981555,4.9610778763646,"up","LOC100128320"
0.824470002823625,5.27402909690887,5.65732796602459,1.93951310923346e-06,0.000365347421981555,4.95661279009428,"up","C20orf118"
0.904780875087996,5.52512560181795,5.57214800939532,2.52385368943344e-06,0.000416892942392909,4.7082524750644,"up","LOC170425"
0.900350962084794,7.4156224267679,5.524704755788,2.92246531244465e-06,0.00044943491531849,4.56996194620985,"up","PSORS1C1"
1.37240874180242,4.25399122861189,5.40283813977737,4.25838562175982e-06,0.000574382618648604,4.21496349214221,"up","LOC100128386"
-1.22074281143852,8.00404815977844,-5.39262621919677,4.39478455728656e-06,0.000585551447324808,4.18523529205742,"down","CPLX3"
0.806040410749831,5.01806125612916,5.30633843198754,5.73556012472568e-06,0.000712089342530574,3.9341935258755,"up","SPRR3"
0.819092060090602,7.04853950330132,5.24607554772852,6.90657473504444e-06,0.000790133845735372,3.75905666451854,"up","CCDC87"
0.996639404749795,4.09110010165873,5.22218340936929,7.4341750415413e-06,0.000833046968372918,3.68967088867884,"up","OR7A17"
0.846217646508851,4.85156164915743,5.21318205175722,7.64318581646564e-06,0.000839252529023068,3.66353772156801,"up","C4BPA"
0.808315208409415,6.50313865801809,5.12751619669043,9.94907453755169e-06,0.00101587489588805,3.41506504528993,"up","LOC100128788"
1.13258363004519,4.12863860381028,5.09768913147354,1.09045972664435e-05,0.00107331691382458,3.32866150492656,"up","CCDC60"
0.902626347305103,2.83890613444094,5.05315620944929,1.25033864169447e-05,0.00118655587672115,3.19977436212174,"up","C17orf77"
1.00013090729168,3.54782228004686,5.02540037910517,1.36154448931146e-05,0.00122432545826933,3.11951856457683,"up","CLLU1OS"
1.37069794048696,3.41661255306801,4.98946117209901,1.52023578697426e-05,0.00128849545832976,3.01569175780416,"up","OR7G2"
0.879300195186675,5.28888175022323,4.96273240001117,1.65003313829914e-05,0.00136056128698017,2.93854360956128,"up","PPIAL4G"
0.80431657922065,5.69821940362323,4.92923526631014,1.82831195503023e-05,0.00147208453157559,2.84194856743166,"up","CASP12"
1.03451947037954,8.1820646115817,4.9035884546266,1.977600805388e-05,0.00154737769765883,2.76806115613041,"up","LOC100130876"
0.903041267511381,3.20289865028009,4.87085991541106,2.18576880747292e-05,0.00164693911076175,2.67386359476642,"up","SFTA2"
2.05277937837219,4.30350717521974,4.83948127987038,2.40568188898493e-05,0.00175599255533161,2.58365239828215,"up","CKS2"
0.97637588056194,4.31087546596338,4.80468563005959,2.67521948609777e-05,0.00189792925294553,2.48373875881333,"up","ZNF705G"
0.882117199834427,4.23959049958016,4.77336540189963,2.94327142892467e-05,0.00201119901099851,2.39391848178463,"up","HAO1"
0.859721577647981,4.15412584200441,4.76442371230611,3.02455925710504e-05,0.00203980383725316,2.36829593009827,"up","CXCR2"
