"logFC","AveExpr","t","P.Value","adj.P.Val","B","change","geneName"
1.59167646153846,4.798668875,7.170291976151,2.87736350566341e-10,1.79772295547052e-06,13.0814612717524,"up","SNORD115-42///SNORD115-40///SNORD115-21///SNORD115-6"
-1.08550256410257,10.1615795,-7.04645205773963,5.02096336394992e-10,1.79772295547052e-06,12.5573905746572,"down","MMD"
-1.09395174358974,7.866317125,-7.03446779153586,5.2983287812276e-10,1.79772295547052e-06,12.506774897794,"down","FAM104B"
-1.0527678974359,5.87103325,-6.41538623886048,8.26251788622531e-09,9.41778390472351e-06,9.9211339593218,"down","IL13RA2"
0.95437682051282,9.2435455,6.38233035513072,9.54927730050095e-09,1.01568714757422e-05,9.7849362994198,"up","SNORD116-27"
0.829935538461539,7.586147375,6.10936911203306,3.12730922303317e-08,1.427365466487e-05,8.66896983551387,"up","SNORD115-31"
0.823583589743592,5.968893,5.70691751740381,1.74037986299329e-07,4.27115898209373e-05,7.05584458625888,"up","SNORD115-42///SNORD115-30///SNORD115-10///SNORD115-7///SNORD115-6"
-0.824596205128206,4.94019775,-5.48619022245665,4.37814834594022e-07,7.8876410643054e-05,6.19007910276223,"down","SNORA19"
-0.816842512820513,4.552679875,-5.43450536673711,5.42224167920603e-07,8.72390341621702e-05,5.98950809566324,"down","C11orf70"
0.996165846153847,4.10075525,5.35315617536896,7.57937423882698e-07,0.000102336949097007,5.67556442470877,"up","ZNF578"
1.0979421025641,6.812293375,5.30417083562329,9.26336867654368e-07,0.000112100294179859,5.4875760619791,"up","SNORD115-40"
-0.832234102564102,8.014588875,-4.94082682217547,3.99753192398613e-06,0.000249813551536382,4.11975417939773,"down","KCTD4"
-1.01152215384615,8.24157575,-4.84233845399392,5.89206643431197e-06,0.000315248093310095,3.75762487695415,"down","HTR2C"
-1.24011938461539,8.331197,-4.81254864194051,6.62065772086316e-06,0.000333836384257726,3.64886366113314,"down","SEMA3D"
-0.819056205128207,8.2881045,-4.74484572289067,8.61787830201284e-06,0.000387922904201175,3.40304995494944,"down","GLRA2"
-0.851036051282053,8.720034125,-4.35029922333529,3.8536732060254e-05,0.000946358011197407,2.01060739886658,"down","RAB3B"
-0.901813743589741,7.826971,-4.24063445969756,5.7712249803922e-05,0.00122004774819132,1.63654710742008,"down","PDYN"
0.860118974358974,7.212328,4.205321804473,6.56473068442896e-05,0.00132424878123173,1.51737142700018,"up","ROS1///LRIG3///SLC34A2///ROS1"
-0.867202923076922,7.991390375,-3.7333384400591,0.000345779177350817,0.00391511262097216,-0.0119886549981736,"down","GABRQ"
0.854044923076923,8.9094105,3.09871990545934,0.00265526725519575,0.0161844104135554,-1.86045076045915,"up","GSTM1"
0.878567179487179,8.7425655,3.02663433717735,0.0032955623586189,0.018984453451263,-2.05372754969455,"up","PVALB"
