node,lap_barcode_0.15,lap_lamda_0.15,lap_sum_0.15,lap_sum_norm_0.15,lap_barcode_0.4,lap_lamda_0.4,lap_sum_0.4,lap_sum_norm_0.4,lap_barcode_0.7,lap_lamda_0.7,lap_sum_0.7,lap_sum_norm_0.7,lap_barcode_0.9,lap_lamda_0.9,lap_sum_0.9,lap_sum_norm_0.9
ZNF264,2.6457513110645907,16.457783094488704,16.66909188843946,0.2047664403939258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVOP,2.23606797749979,42.827739088257474,42.88607274409557,0.3217630254802696,1.0,4.852010174980882,4.95398856863013,0.217002739089447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEUROD6,2.6457513110645907,128.37317432810377,128.40043569658835,0.7802567435242578,1.0,9.70245020511786,9.75384744512603,0.2953050817275473,1.0,3.5552931049292025,3.693251827584619,0.4388195176704428,0.0,0.0,0.0,0.0
ATP6V1H,1.7320508075688772,24.370779903673583,24.43225149496665,0.2039675777047495,1.0,2.0073025683680785,2.2426019711435834,0.1710796334878475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRGAP1,3.872983346207417,23.62182031428728,23.937217778189577,0.2973310233056329,1.7320508075688772,6.432719749037596,6.66182282634853,0.3440378658983397,1.0,4.495016668162733,4.604907691480991,0.4667012844029079,1.0,4.230082719513919,4.34667687019984,0.5723871821374473
C21orf62,1.0,7.438790877714853,7.505705144913016,0.0836593434616086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM63A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHROOM1,1.0,10.194389399858316,10.2433185655794,0.0978291570264253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGK3,7.14142842854285,34.10817419976334,34.84777679051278,0.499666302555936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCN11A,3.3166247903554,42.493875731295766,42.62310963159313,0.3691117937354111,2.23606797749979,4.6507260515415565,5.160353941977946,0.3851651268015508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PBOV1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF665,1.7320508075688772,20.082277934300144,20.1568322667645,0.1819152820274016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFSF15,8.426149773176359,33.883828004397685,34.91581017578719,0.5568488627902447,1.0,3.0828016134312985,3.240935943176696,0.1884417891294484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SST,8.888194417315589,189.96291271006604,190.17073435545277,1.380417673854317,4.69041575982343,61.9450180763411,62.12234110590347,1.6504436355879908,2.449489742783178,33.70387437247049,33.79276768356319,1.8164965809277256,2.0,17.695104013908356,17.80777094593918,1.6666666666666663
CRB2,3.872983346207417,34.2723731599426,34.49051408741763,0.3520981989200876,1.0,2.000018181352643,2.236084239410746,0.1709620390913706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FXN,9.746794344808963,27.749052039501407,29.41105045881492,0.5852700547304304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCKBR,3.0,91.53232774393544,91.58147750622511,0.6068996828858287,1.0,17.88627843730959,17.914211016312326,0.4274194710091191,1.0,7.353095829342173,7.420782861362356,0.5515010059302922,1.0,4.713981422375651,4.818881701235544,0.5997336561949825
WDR82,5.916079783099616,26.59755465971342,27.247567118486803,0.4054050475218255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLN8,3.872983346207417,18.536898600869705,18.937175336858587,0.2711833852909455,1.0,1.9988544349019424,2.2350434116426383,0.1709432523271264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOMER3,4.58257569495584,35.6417641690673,35.93515483594595,0.3913607976285294,1.0,7.604492364654515,7.669961155318117,0.2614370176666438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIP10,2.23606797749979,14.247870685077276,14.42226816623115,0.1747998870819204,1.7320508075688772,6.9540102658928,7.166467663929172,0.3524532402584338,1.0,5.000167363939746,5.099183627543545,0.481689196184042,1.0,4.472514222230928,4.582944846717875,0.5860876668888485
GPR155,2.23606797749979,19.51792392563593,19.645593764681983,0.2018995067454143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM130,7.54983443527075,86.97575049021188,87.30281308947376,0.7900662322013157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL24,6.557438524302,39.21317239740849,39.75767711359505,0.4993995621328577,3.3166247903554,11.734385716415252,12.194089065674822,0.6493653807831449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAGEB10,1.0,1.9808701177413264,2.218974182671023,0.0555936731548147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF454,2.23606797749979,8.123093185094566,8.425238447292147,0.1433051121343599,1.0,2.000018181352416,2.2360842394105425,0.1709620390913669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCG3,1.7320508075688772,93.60077882914672,93.61680296518806,0.5599614461814059,1.0,9.88274292870341,9.93320732668141,0.2982156099537778,1.0,4.553065298863814,4.661588100177646,0.4684235976912726,1.0,3.000168025916534,3.162437063995412,0.5028812502915158
HSPB3,5.385164807134504,62.52024877946384,62.75174505498671,0.5660187900823006,1.0,5.744921531961395,5.8313054634784525,0.2314173180936873,1.0,4.70153806426197,4.806709911124677,0.4728288112805872,1.0,4.89981790724351,5.000821484930668,0.6102357976190618
GPRASP2,7.14142842854285,53.69817239359492,54.17096748639662,0.600401812431941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COA1,1.0,7.099615821944577,7.169696285004392,0.0819152405861424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEP1,22.02271554554524,91.26034041461048,93.87997514161678,1.469278089367985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5orf24,1.0,4.884034483637642,4.985357844464287,0.0705222984542545,1.0,1.993393049616777,2.2301604987669554,0.1708550872824664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORAI2,1.7320508075688772,9.144873792257936,9.307454897893734,0.1256730622953204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRDE2,3.872983346207417,22.559599951214235,22.88963848466868,0.2918688834516063,1.4142135623730951,4.348868165745606,4.5730355698414975,0.2663214284902024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL17RA,9.539392014169456,50.9354816474909,51.82106994902636,0.6950814466892221,1.4142135623730951,3.977170291822784,4.221123491460268,0.2603209802626348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEX5,2.6457513110645907,18.536450390685584,18.724315557219917,0.2154553443883582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM101B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM43A,1.0,4.176344526892918,4.294397933041189,0.0668832216191553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHST6,2.23606797749979,17.44441117838895,17.58713965830434,0.1912371084255364,1.0,3.601007521599106,3.737279113287277,0.196807367577245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCG2,4.123105625617661,87.65861364556586,87.75552715506065,0.6379779050360498,3.872983346207417,26.96263751693308,27.2393799832068,0.9723534030700356,1.4142135623730951,6.992891339507095,7.134460686425663,0.6788848615443466,1.0,3.000168025916534,3.162437063995412,0.5028812502915158
S100A4,9.746794344808963,92.41316364529364,92.92573817264956,0.9177852591136276,1.0,3.401680883220441,3.545621642429914,0.1935895682356899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDE1,5.916079783099616,23.02711136302424,23.77494180277041,0.3870451465960255,1.4142135623730951,8.220083034748276,8.340849183276031,0.3288157983236534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBXL2,2.23606797749979,8.938591965249627,9.214034204474457,0.1474985625170173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FANCC,1.0,24.632202380313004,24.65249265499734,0.1720711471322978,1.0,11.467856215821934,11.511373774956914,0.3238046457849568,1.0,9.245315158219585,9.2992393438821,0.6076434929324093,1.0,9.199054488257357,9.253248266307772,0.8531977252593088
NUP43,4.123105625617661,17.250872478873625,17.736758477308065,0.2759278611581588,1.0,5.000153774292083,5.0991703017812,0.2193942728061476,1.0,5.000167363939746,5.099183627543545,0.481689196184042,1.0,4.899817907243501,5.00082148493066,0.6102357976190613
C11orf1,1.0,6.317093469584542,6.395754052765605,0.0778913612894521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF440,1.7320508075688772,20.20182494767696,20.275939712294058,0.1825300155882479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLTP,1.0,8.433367561662138,8.492448906534273,0.0887736466063513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAT3,1.0,7.832754994965408,7.896331478044444,0.0856851821488517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBTD1,3.872983346207417,31.639036738471034,31.875204246221227,0.3385570804132202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFLAR,5.196152422706632,49.54856079033981,49.82027575590083,0.4907332842611254,1.7320508075688772,5.607936051210081,5.869322512391163,0.3307230954221886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF125,7.54983443527075,41.047995193954925,41.73652967656687,0.5538969481895579,1.0,4.374130347149747,4.48698298345964,0.2092881586006303,1.0,4.472253256186783,4.5826901692644775,0.4660258898852217,0.0,0.0,0.0,0.0
DDIT4L,1.0,13.248188170765468,13.285875575512891,0.1135323731881763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGM2L1,6.855654600401044,42.05545429816888,42.61057657701162,0.5275564126398647,1.0,4.152228205557876,4.270948263679903,0.205705915048479,1.0,4.359003856023984,4.4722382111010095,0.462665759862446,0.0,0.0,0.0,0.0
PRKCG,6.4031242374328485,87.38491288316058,87.61919310058478,0.7401007954877279,1.7320508075688772,13.438739423086318,13.549897316275665,0.4571384814379865,1.0,3.755057161447074,3.885930298620261,0.444746553070297,0.0,0.0,0.0,0.0
CNNM2,5.744562646538029,33.696660503266784,34.18281628351327,0.4341218128043638,1.0,5.075961958519603,5.173527791008585,0.2206180707253619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HBQ1,1.7320508075688772,10.393452793886558,10.53678608394174,0.132093493839267,1.0,2.116420663207334,2.340776884637015,0.1728411648946957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRFIP1,3.3166247903554,21.29411917550901,21.55085871747993,0.2600985991059804,2.449489742783178,7.725590006381372,8.10461232550328,0.4644000002580098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF587,6.855654600401044,17.686545334194,18.96876078868885,0.4022468314281156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLK,2.23606797749979,18.153930651964323,18.291123478789647,0.1948855929853806,1.0,6.033288794866853,6.115600843929068,0.2360725312465848,1.0,4.359003856023951,4.4722382111009775,0.462665759862445,0.0,0.0,0.0,0.0
BANP,1.7320508075688772,20.374543881137424,20.448032628211312,0.183418169311144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMTN,3.0,30.75377807935348,30.899755114792136,0.2943647796455823,1.7320508075688772,4.490300217100195,4.812774256049214,0.3126807109202984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBRG1,1.0,13.99428190719564,14.02996529211898,0.1173689295885874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCOLCE,3.605551275463989,32.636667819523254,32.83522630288856,0.3315436250637824,1.7320508075688772,8.961832256541783,9.127674259875446,0.3848662099047505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRP,1.7320508075688772,68.62282297239301,68.64467810908862,0.4315200295975742,2.6457513110645907,34.74821461475285,34.84879365075531,0.9278522229161724,2.23606797749979,21.535128050455423,21.65090622005259,1.3843071057299696,1.7320508075688772,10.90486430539341,11.041560828028045,1.1936147622845623
ADCYAP1,5.196152422706632,115.21476573088684,115.33187869111964,0.8284014438422285,2.23606797749979,31.18558736521515,31.26564983034044,0.8135266341139227,1.7320508075688772,14.88448297923792,14.984920205300508,1.0189755498545587,1.0,3.698969309652792,3.831758598053021,0.5423724724503117
PAFAH2,2.8284271247461903,8.427929321018109,8.88988147502973,0.1717702810298942,1.0,3.0000371324502213,3.1623128871255206,0.1871056932891166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIF19,3.605551275463989,13.336847083771142,13.81562485506518,0.2323002630636952,1.0,3.5647934847151066,3.702398221243533,0.1962227517677965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SWSAP1,1.0,4.455744394850294,4.566580571088155,0.0683199490695354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOXJ1,4.795831523312719,53.13381737506378,53.34981301604186,0.4909917222831001,1.0,3.988053099649984,4.1115164508521485,0.2030555791375981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRIP2,1.7320508075688772,15.468714961324393,15.565382827116752,0.1581914606247989,1.0,2.000018181352416,2.2360842394105425,0.1709620390913669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCYOX1,2.23606797749979,16.84096906475361,16.988768025963157,0.1881340938975999,1.0,3.7464473907623015,3.877611126937519,0.1991552540365556,1.0,3.8730731205074975,4.000086923655245,0.4482481077508123,0.0,0.0,0.0,0.0
