"logFC","AveExpr","t","P.Value","adj.P.Val","B","change","geneName"
0.990901440759371,7.00739484634683,13.3353429773766,2.70346249584416e-33,4.52586656429271e-29,64.7361739859073,"up","ZNF264"
-0.805656465787098,9.85907811371231,-12.4641710322977,6.2766220944561e-30,3.50256434944299e-26,57.1344671009751,"down","SVOP"
-1.16729947430958,6.45573150350641,-12.3176871263123,2.32967076142696e-29,9.75025455426219e-26,55.8474976146191,"down","NEUROD6"
-0.838226371969241,8.72954612421458,-11.7406527935003,3.35097887741607e-27,9.3497895644704e-24,50.9756281400834,"down","ATP6V1H"
1.00435724153228,6.8030007851261,11.5880519421342,1.23464241019291e-26,2.95273551271994e-23,49.6969409465765,"up","SRGAP1"
1.0533353827356,5.85181484519504,11.4394936007459,4.36238186346584e-26,6.6391486160256e-23,48.4594131928436,"up","C21orf62"
0.818293887920234,9.34683297763374,11.2493743313488,2.17038935474774e-25,3.02787401565265e-22,46.8865060832397,"up","FAM63A"
0.85512980870415,5.50019157558734,11.1772788198269,3.97514460740887e-25,5.11906891327937e-22,46.2933076784144,"up","SHROOM1"
0.94888728850986,8.74237674261271,10.5609435570238,6.49171817930817e-23,5.17513590665705e-20,41.2996688505232,"up","SGK3"
0.915933255483465,9.35002185951116,10.5215479656019,8.94676078840011e-23,6.80807828902756e-20,40.9854166449472,"up","SCN11A"
0.914905613026897,9.79014166170982,10.449396061707,1.60732359084515e-22,1.12117517643078e-19,40.4114788662762,"up","PBOV1"
0.876262883611587,11.2580305272639,10.400245256517,2.39280736741737e-22,1.44641070235354e-19,40.0217061897369,"up","ZNF665"
0.978401697134458,8.04707731046593,10.3916602387995,2.56476308988791e-22,1.44641070235354e-19,39.9537264284305,"up","TNFSF15"
-1.80517357073441,6.66889405518508,-10.4126780805415,2.5919790377281e-22,1.44641070235354e-19,39.9431632934493,"down","SST"
0.936532465896691,5.28589006478689,10.3566191023694,3.45754201305274e-22,1.8671842206618e-19,39.6612116872302,"up","CRB2"
0.914633150245447,7.09988252645476,10.2806838246625,6.27296179178428e-22,3.08869568694884e-19,39.0776886645789,"up","FXN"
-0.919400864720849,7.39117023535509,-10.2541791285383,8.12541333898767e-22,3.88650127737122e-19,38.8244437581441,"down","CCKBR"
0.806803271066298,9.77312154118442,10.2353755882724,9.02440810429901e-22,4.19660044650194e-19,38.7214949438811,"up","WDR82"
1.35889380108706,5.88699077373012,10.2145484790869,1.06634518794866e-21,4.69781178722327e-19,38.5580491936965,"up","CLN8"
0.904278504913404,5.58217596685714,10.1396724171183,1.99793058233073e-21,8.1578916777558e-19,37.9434091871494,"up","HOMER3"
0.873677377252854,8.51246705927202,10.1290138628994,2.11217151603525e-21,8.41901508332052e-19,37.8887141264784,"up","TRIP10"
0.882346446527213,10.1421665680897,10.1177545390499,2.31047969154205e-21,8.99528849211756e-19,37.8008377520362,"up","GPR155"
-0.848900148575353,9.65550913058884,-10.0820830370992,3.06916394823522e-21,1.06736018910417e-18,37.5227881054252,"down","TMEM130"
-0.947065082390877,7.31269262466826,-10.0798518070113,3.12410544567855e-21,1.06736018910417e-18,37.5054144111193,"down","MRPL24"
0.865693890341264,9.01837154731762,10.0685181528055,3.41863190514045e-21,1.14462633447913e-18,37.4171968509918,"up","MAGEB10"
0.913386301089498,10.531234262644,9.99226413857865,6.25856617916654e-21,1.90499375282595e-18,36.8251033989981,"up","ZNF454"
-0.835465425064128,6.58516186998585,-9.98203042652218,6.78635982244675e-21,1.97713597219439e-18,36.7458335142412,"down","SCG3"
-1.48959925077542,6.39275068186034,-9.97418423705096,8.32027089164757e-21,2.27939297414672e-18,36.5477368073986,"down","HSPB3"
-0.802465317663822,9.18237388675098,-9.95207682280716,8.59885139530347e-21,2.28497414617104e-18,36.5140775021004,"down","GPRASP2"
0.920295999142288,8.00909795642306,9.91688958011158,1.13498000545511e-20,2.91393767897662e-18,36.2423313873015,"up","COA1"
0.867273645597845,10.7718960537574,9.89436497008279,1.35528567784756e-20,3.28823732360086e-18,36.0686638933658,"up","TEP1"
0.935164244908197,10.6487145961922,9.85696155044929,1.81865032538985e-20,4.14534841471612e-18,35.7807762474097,"up","C5orf24"
0.843171655520305,6.57134547535111,9.8466551134845,1.97194278494646e-20,4.34372291615642e-18,35.7015588954965,"up","ORAI2"
1.15162908118007,4.69024950740988,9.81932281198576,2.61121742038695e-20,5.53346719426556e-18,35.4276978850375,"up","NRDE2"
0.963342979655149,5.27718075272306,9.81135102037547,2.67023832397993e-20,5.5878074727185e-18,35.4052383177739,"up","IL17RA"
-0.945364654044501,8.05598055146615,-9.7653346177216,3.72799026483872e-20,7.4297958361506e-18,35.0781843069306,"down","BEX5"
1.02169212753549,7.28450705661203,9.72623782689767,5.05809644071197e-20,9.84623168766966e-18,34.7795453278351,"up","FAM101B"
0.915264386368647,6.39404977011568,9.71998712843913,5.31061658039842e-20,1.02189692152241e-17,34.7318641281985,"up","FAM43A"
1.00137477943163,5.60906913533398,9.62748713744092,1.08978361466131e-19,1.84283510030758e-17,34.0283540945438,"up","CHST6"
-1.01756105361818,8.59760953260795,-9.58143344296841,1.55645994907995e-19,2.50545153918725e-17,33.6795653266145,"down","SCG2"
1.44831028427656,4.59169102032107,9.5490020996815,2.09811067246534e-19,3.28266081941516e-17,33.3884733636604,"up","S100A4"
0.823658494535657,8.30887725543817,9.4800589849485,3.39915190954563e-19,4.8636924886926e-17,32.9152982868628,"up","NDE1"
-0.852773016668769,7.21924030588536,-9.47085707053176,3.64803921710341e-19,5.17557835029899e-17,32.8461645039583,"down","FBXL2"
1.05414197208056,6.3815302112499,9.45398422951388,4.15227651945355e-19,5.74489762084065e-17,32.7195036395987,"up","FANCC"
0.86640524263207,7.73996457297806,9.39931003605837,6.31071509117648e-19,8.18974273964229e-17,32.3100083537765,"up","NUP43"
0.901750818464714,8.49709873513676,9.31895339171045,1.16449800296683e-18,1.34447317708053e-16,31.710764971371,"up","C11orf1"
0.838127775972319,8.77334376479399,9.31704075524688,1.18155793747959e-18,1.35482612543464e-16,31.6965399414332,"up","ZNF440"
0.929365911028062,6.20832524037168,9.29009324724847,1.44998828443169e-18,1.62914455501147e-16,31.4963099326463,"up","GLTP"
0.895341594556892,4.5377778901119,9.28240096375961,1.60590665348525e-18,1.75715577032658e-16,31.3978073839865,"up","ADAT3"
0.922150897971171,7.11570671411758,9.24786361217043,1.99704121979162e-18,2.12945650067079e-16,31.1832413594159,"up","MBTD1"
0.901346501232358,4.9381994737815,9.23087794272121,2.37051541482835e-18,2.47014898150966e-16,31.0170144121756,"up","CFLAR"
1.24121514746595,4.9330083523297,9.14106838436717,5.02000982036994e-18,4.91461897092474e-16,30.2860269568882,"up","RNF125"
0.812196103674457,7.32014958911772,9.11110587301119,5.59749308119213e-18,5.44811812047892e-16,30.1754304099517,"up","DDIT4L"
-1.02459684680647,8.5411575733275,-9.09288388341259,6.41697126879016e-18,6.10377931879637e-16,30.0418506042703,"down","PGM2L1"
-0.898668504125991,6.34506951597479,-9.06843141029874,7.70622681107305e-18,7.20725938794268e-16,29.8628594364366,"down","PRKCG"
0.890252893128659,7.36581921340051,9.02912646360144,1.03365583918224e-17,9.45597399112017e-16,29.5757814617858,"up","CNNM2"
-0.856532519235701,6.59734018425935,-9.01191986171216,1.17516941218207e-17,1.06343303401838e-15,29.4503532872808,"down","HBQ1"
0.83201992930624,10.374775044311,8.92126482771247,2.30470092641913e-17,1.85495183697994e-15,28.7920169005821,"up","LRRFIP1"
0.821020917572667,6.96156645371792,8.85849595798713,3.66504781507584e-17,2.85379374289231e-15,28.3386695051475,"up","ZNF587"
0.820858649050715,9.95345773031505,8.84211278253769,4.13540890985846e-17,3.16122742282834e-15,28.220678914872,"up","POLK"
0.860527936462244,6.68099414130997,8.82221754074495,4.78759514504495e-17,3.59413140462769e-15,28.0775829492637,"up","BANP"
0.841394401040788,6.05157155916623,8.81477073071656,5.10323207393919e-17,3.7802304491069e-15,28.0156521716528,"up","SMTN"
0.903490479805508,6.57332732660261,8.76394680440929,7.34304929999882e-17,5.16512556013782e-15,27.6596660700182,"up","TBRG1"
0.813423310016447,6.72506517797168,8.74052933300509,8.71587435916435e-17,6.07968552694876e-15,27.4922201130226,"up","PCOLCE"
-1.25498226276902,5.12979907970049,-8.74546469217045,9.20204647751983e-17,6.3921767668116e-15,27.4441147602794,"down","GRP"
-1.17750583904788,5.65671114270009,-8.74488507324113,9.32714764015472e-17,6.45186429853575e-15,27.4314124356816,"down","ADCYAP1"
0.905556334984525,8.24833177682891,8.66707652747608,1.48927108177221e-16,9.77721065880334e-15,26.9688858871469,"up","PAFAH2"
0.878241061386064,5.04307932303239,8.62178755834248,2.06922800741871e-16,1.30684585771188e-14,26.6476490364662,"up","KIF19"
0.801138757471301,11.29906718002,8.62130598550439,2.07646495520793e-16,1.30684585771188e-14,26.6442391384474,"up","SWSAP1"
1.43226724399049,4.85147603308596,8.58327792937728,2.97621019912198e-16,1.74212359942311e-14,26.2977694296192,"up","FOXJ1"
1.01132111974136,6.60945039532533,8.51347554424975,4.52349000228674e-16,2.53270053940744e-14,25.8838788457963,"up","NRIP2"
0.804905574496072,8.85302258536127,8.4662814440894,6.3476454298605e-16,3.40595936350303e-14,25.5530864867074,"up","PCYOX1"
-0.921701877461963,4.73747433875939,-8.47035710759329,6.521133065009e-16,3.4878686466874e-14,25.5306117715247,"down","KALRN"
-1.01981611419345,7.53197590565533,-8.46153925849097,6.56702186053091e-16,3.50122652761618e-14,25.5199152440954,"down","VIP"
-1.07405029927942,8.92949426976033,-8.44977530563996,7.14414410991063e-16,3.73892739064932e-14,25.4376807298045,"down","NCALD"
1.0501281185261,4.5138005571305,8.34672877315495,1.66015733227158e-15,8.00942187307164e-14,24.6224991462464,"up","MRGPRF"
0.936575941424654,5.08890750058687,8.30433315869378,2.07207047232498e-15,9.66254367052715e-14,24.4006058824987,"up","MAGT1"
-1.28174749622148,7.34799420430304,-8.27728620416695,2.64394049333351e-15,1.19627588645665e-13,24.1669313784137,"down","PLK2"
-1.08741657218259,8.36339321011487,-8.25834836927101,2.78334802892259e-15,1.24241483907597e-13,24.1103488572647,"down","SERPINI1"
1.0736610599737,3.84221102817082,8.26225841329227,2.85070444846201e-15,1.26253024263763e-13,24.0911581212019,"up","KRT18"
1.50640641580489,5.38325008303306,8.25365289210244,3.02845975469031e-15,1.33069408801235e-13,24.0321110558467,"up","SLC5A3"
-1.41209913372761,8.01345136987327,-8.24242947511533,3.13620588662901e-15,1.36727142573063e-13,23.994460657309,"down","SLC30A3"
1.14570557982355,4.19546394584514,8.25574612242231,3.35237111767648e-15,1.45393898655497e-13,23.941628359645,"up","MAVS"
-1.18907222513331,7.65255856393857,-8.16060834333953,5.68648998995431e-15,2.356374478263e-13,23.4158199479867,"down","NPTX2"
0.89058033891712,-Inf,8.08979278222778,9.50608079035959e-15,3.77112081780592e-13,22.916466080764,"up","ZNF773"
-1.44331781811382,9.46630079716962,-8.03118841140803,1.36095007600321e-14,5.20175005076934e-13,22.5622094398628,"down","RGS4"
0.854839108057702,10.9350531484691,8.02842384040102,1.38724084933794e-14,5.29015923889898e-13,22.5435519989382,"up","ZNF786"
-0.856720259010045,8.62777184339187,-7.98520577908684,1.86984680635814e-14,6.8798033813718e-13,22.2524645423386,"down","KCNF1"
0.939929068153911,7.7675671481066,7.98062413011014,1.92984936720762e-14,7.06949852438134e-13,22.2216698513151,"up","SLCO4A1"
0.921199457217765,6.39835878415224,7.96507835845183,2.16168974619446e-14,7.76584721910761e-13,22.1116950627366,"up","PGAM2"
0.930720928546222,6.04703022500052,7.954444368393,2.31101917525357e-14,8.21417664817835e-13,22.0459442769508,"up","MKNK2"
0.809665449138311,9.14049789476678,7.94175962207934,2.52156333479403e-14,8.83127443259141e-13,21.9609460725846,"up","STON1"
0.851252876106374,4.60961932689628,7.9101257911918,3.21218783750901e-14,1.08856754226191e-12,21.7275503233749,"up","HSD11B2"
0.81304382182317,8.94558851490502,7.86334054421519,4.31377564699544e-14,1.3941489981921e-12,21.4375890142221,"up","LYRM7"
0.952748294428933,5.87578075174771,7.83411621060038,5.26450487259159e-14,1.64293927305825e-12,21.2434863955427,"up","BRWD3"
-0.807573814910454,9.41973143994506,-7.8330032213413,5.30453713803092e-14,1.64755577417023e-12,21.2361042218241,"down","DCLK1"
-0.912486831888181,6.49356044058062,-7.83172474874806,5.38308591363938e-14,1.6657715578602e-12,21.2224876762296,"down","STAT4"
