,node,lap_barcode_0.4,lap_lamda_0.4,lap_sum_0.4,lap_sum_norm_0.4
0,ZNF264,0.0,0.0,0.0,0.0
1,SVOP,1.0,4.852010174980882,4.95398856863013,0.217002739089447
2,NEUROD6,1.0,9.70245020511786,9.75384744512603,0.2953050817275473
3,ATP6V1H,1.0,2.0073025683680785,2.2426019711435834,0.1710796334878475
4,SRGAP1,1.7320508075688772,6.432719749037596,6.66182282634853,0.34403786589833973
5,C21orf62,0.0,0.0,0.0,0.0
6,FAM63A,0.0,0.0,0.0,0.0
7,SHROOM1,0.0,0.0,0.0,0.0
8,SGK3,0.0,0.0,0.0,0.0
9,SCN11A,2.23606797749979,4.6507260515415565,5.160353941977946,0.38516512680155085
10,PBOV1,0.0,0.0,0.0,0.0
11,ZNF665,0.0,0.0,0.0,0.0
12,TNFSF15,1.0,3.0828016134312985,3.2409359431766958,0.18844178912944845
13,SST,4.69041575982343,61.9450180763411,62.12234110590347,1.6504436355879908
14,CRB2,1.0,2.000018181352643,2.236084239410746,0.17096203909137062
15,FXN,0.0,0.0,0.0,0.0
16,CCKBR,1.0,17.88627843730959,17.914211016312326,0.4274194710091191
17,WDR82,0.0,0.0,0.0,0.0
18,CLN8,1.0,1.9988544349019426,2.2350434116426383,0.17094325232712645
19,HOMER3,1.0,7.604492364654515,7.669961155318117,0.26143701766664385
20,TRIP10,1.7320508075688772,6.9540102658928,7.166467663929172,0.35245324025843383
21,GPR155,0.0,0.0,0.0,0.0
22,TMEM130,0.0,0.0,0.0,0.0
23,MRPL24,3.3166247903554,11.734385716415252,12.194089065674822,0.6493653807831449
24,MAGEB10,0.0,0.0,0.0,0.0
25,ZNF454,1.0,2.0000181813524156,2.2360842394105425,0.17096203909136695
26,SCG3,1.0,9.88274292870341,9.93320732668141,0.2982156099537778
27,HSPB3,1.0,5.744921531961395,5.8313054634784525,0.23141731809368732
28,GPRASP2,0.0,0.0,0.0,0.0
29,COA1,0.0,0.0,0.0,0.0
30,TEP1,0.0,0.0,0.0,0.0
31,C5orf24,1.0,1.9933930496167775,2.2301604987669554,0.17085508728246646
32,ORAI2,0.0,0.0,0.0,0.0
33,NRDE2,1.4142135623730951,4.348868165745606,4.5730355698414975,0.2663214284902024
34,IL17RA,1.4142135623730951,3.977170291822784,4.221123491460268,0.26032098026263484
35,BEX5,0.0,0.0,0.0,0.0
36,FAM101B,0.0,0.0,0.0,0.0
37,FAM43A,0.0,0.0,0.0,0.0
38,CHST6,1.0,3.601007521599106,3.737279113287277,0.196807367577245
39,SCG2,3.872983346207417,26.96263751693308,27.239379983206796,0.9723534030700355
40,S100A4,1.0,3.401680883220441,3.545621642429914,0.19358956823568998
41,NDE1,1.4142135623730951,8.220083034748276,8.340849183276031,0.32881579832365343
42,FBXL2,0.0,0.0,0.0,0.0
43,FANCC,1.0,11.467856215821934,11.511373774956914,0.3238046457849568
44,NUP43,1.0,5.000153774292083,5.0991703017812,0.21939427280614765
45,C11orf1,0.0,0.0,0.0,0.0
46,ZNF440,0.0,0.0,0.0,0.0
47,GLTP,0.0,0.0,0.0,0.0
48,ADAT3,0.0,0.0,0.0,0.0
49,MBTD1,0.0,0.0,0.0,0.0
50,CFLAR,1.7320508075688772,5.607936051210081,5.869322512391163,0.33072309542218864
51,RNF125,1.0,4.374130347149747,4.48698298345964,0.20928815860063038
52,DDIT4L,0.0,0.0,0.0,0.0
53,PGM2L1,1.0,4.152228205557876,4.270948263679903,0.20570591504847902
54,PRKCG,1.7320508075688772,13.438739423086318,13.549897316275663,0.4571384814379865
55,CNNM2,1.0,5.075961958519603,5.173527791008585,0.22061807072536196
56,HBQ1,1.0,2.116420663207334,2.340776884637015,0.1728411648946957
57,LRRFIP1,2.449489742783178,7.725590006381372,8.10461232550328,0.46440000025800987
58,ZNF587,0.0,0.0,0.0,0.0
59,POLK,1.0,6.033288794866853,6.115600843929068,0.23607253124658484
60,BANP,0.0,0.0,0.0,0.0
61,SMTN,1.7320508075688772,4.490300217100195,4.812774256049214,0.3126807109202984
62,TBRG1,0.0,0.0,0.0,0.0
63,PCOLCE,1.7320508075688772,8.961832256541783,9.127674259875446,0.3848662099047505
64,GRP,2.6457513110645907,34.74821461475285,34.84879365075531,0.9278522229161724
65,ADCYAP1,2.23606797749979,31.18558736521515,31.265649830340436,0.8135266341139227
66,PAFAH2,1.0,3.0000371324502213,3.1623128871255206,0.18710569328911666
67,KIF19,1.0,3.5647934847151066,3.7023982212435325,0.19622275176779655
68,SWSAP1,0.0,0.0,0.0,0.0
69,FOXJ1,1.0,3.988053099649984,4.1115164508521485,0.20305557913759814
70,NRIP2,1.0,2.0000181813524156,2.2360842394105425,0.17096203909136695
71,PCYOX1,1.0,3.7464473907623015,3.877611126937519,0.19915525403655568
72,KALRN,3.1622776601683795,23.696586516387306,23.906656238977224,0.8210712584455582
73,VIP,3.3166247903554,38.933635395481225,39.07464606504157,1.088452340860315
74,NCALD,0.0,0.0,0.0,0.0
75,MRGPRF,1.0,4.0417547979529855,4.163626045501203,0.20392250435564907
76,MAGT1,1.0,3.695124417068314,3.828047081426043,0.19832672939829118
77,PLK2,1.4142135623730951,10.146728018354906,10.244807927846598,0.35991829927429053
78,SERPINI1,1.0,2.8816873126207003,3.050265851974072,0.18519513093067702
79,KRT18,1.7320508075688772,8.97787569598448,9.143426710623801,0.3851252047350196
80,SLC5A3,0.0,0.0,0.0,0.0
81,SLC30A3,1.0,3.5484779715166863,3.6866917303104114,0.19595936475613546
82,MAVS,2.449489742783178,9.416600728904855,9.729972727999368,0.4916985752691509
83,NPTX2,1.0,4.6406871794286815,4.747207336667921,0.2135912783761453
84,ZNF773,0.0,0.0,0.0,0.0
85,RGS4,1.0,8.418045532608527,8.47723366370601,0.27457048978786247
86,ZNF786,1.0,2.2361069193470673,2.449525291715077,0.1747733018099232
87,KCNF1,1.7320508075688772,8.031726170995672,8.216363263990754,0.3698511834437065
88,SLCO4A1,0.0,0.0,0.0,0.0
89,PGAM2,1.7320508075688772,9.762958771189645,9.915410428618111,0.39779907423389727
90,MKNK2,1.0,3.0000371324501454,3.1623128871254487,0.18710569328911542
91,STON1,1.0,3.6841940921538545,3.817497361971762,0.19815027735656301
92,HSD11B2,1.4142135623730951,7.309379806557664,7.444933388319398,0.31411399894620773
93,LYRM7,0.0,0.0,0.0,0.0
94,BRWD3,1.0,2.9244175683325646,3.0906662896489085,0.18588494033002537
95,DCLK1,1.4142135623730951,5.678206410477941,5.851668825214974,0.28778139873500974
96,STAT4,2.449489742783178,12.6411652936232,12.876298380384936,0.5437538440357914
97,DPP10,1.0,5.858417898982982,5.943152385655627,0.23324952947316763
98,ANGPT2,1.0,10.367999830444798,10.416113501882714,0.3060492811158938
99,ACVR2B,2.23606797749979,7.279431813756149,7.615124918944215,0.4276012394034549
100,MYOT,1.4142135623730951,12.538634269576642,12.618135731802926,0.3985316749015919
101,SLITRK1,1.0,6.778543988120641,6.851909120740474,0.24810344537652074
102,UHRF1,1.0,3.8767131597594044,4.003611485028455,0.2012581797122987
103,SMAD5,1.0,4.375424177829741,4.488244282114897,0.2093090453598916
104,KLK7,2.449489742783178,11.103807175001236,11.370775425607919,0.5189357365210383
105,AEBP1,1.0,1.9943503885784264,2.2310162420795865,0.17087054193873064
106,NXPH1,0.0,0.0,0.0,0.0
107,NELL1,1.0,8.966632341771945,9.022222317838917,0.2834265177009925
108,AP5B1,1.0,2.000018181352643,2.236084239410746,0.17096203909137062
109,CRYM,0.0,0.0,0.0,0.0
110,LRFN5,2.0,4.173845473042223,4.62828110996243,0.34472993918229305
111,RP2,0.0,0.0,0.0,0.0
112,HPRT1,2.0,4.680274023102436,5.089692027159154,0.35290539163653384
113,NUDT11,0.0,0.0,0.0,0.0
114,SH2D5,1.0,3.00003713245007,3.162312887125377,0.18710569328911422
115,PIEZO2,1.0,2.9268970749597836,3.0930125262287795,0.1859249678690304
116,NELL2,1.0,10.076142605110906,10.125643179498832,0.3013377282840873
117,SERPINA5,1.0,1.7904536011089005,2.0507862145342775,0.16757896508878536
118,LRRC37A,0.0,0.0,0.0,0.0
119,PPP4R4,0.0,0.0,0.0,0.0
120,GABRA5,1.7320508075688772,11.467048796095618,11.597120681101751,0.4253087929784435
121,WDR73,1.0,2.000018181352643,2.236084239410746,0.17096203909137062
122,LAMP5,1.0,2.7689859364988427,2.9440249857174066,0.18337575336615738
123,CACNB1,1.0,15.823279451894235,15.854846975380694,0.39411575992015124
124,METTL7B,0.0,0.0,0.0,0.0
125,GRTP1,1.0,1.9847962592966895,2.222479739146823,0.17071630630238033
126,PIK3CG,1.7320508075688772,8.380406223090407,8.557523500640384,0.3754800469572343
127,TYRP1,1.0,3.0287898349966933,3.189603088877877,0.18756985817984342
128,DGKB,1.0,2.0983230049615424,2.3244266891323626,0.17254900809487866
129,PHKG1,1.0,1.901726234570404,2.148618782207148,0.16937527796295987
130,DLX1,3.0,14.426688145332916,14.735308983617863,0.6489201981890612
131,DAPP1,1.0,5.384266313077693,5.476342185267758,0.2255951352921708
