,node,lap_barcode_0.7,lap_lamda_0.7,lap_sum_0.7,lap_sum_norm_0.7
0,ZNF264,0.0,0.0,0.0,0.0
1,SVOP,0.0,0.0,0.0,0.0
2,NEUROD6,1.0,3.5552931049292025,3.693251827584619,0.4388195176704428
3,ATP6V1H,0.0,0.0,0.0,0.0
4,SRGAP1,1.0,4.495016668162733,4.6049076914809906,0.4667012844029079
5,C21orf62,0.0,0.0,0.0,0.0
6,FAM63A,0.0,0.0,0.0,0.0
7,SHROOM1,0.0,0.0,0.0,0.0
8,SGK3,0.0,0.0,0.0,0.0
9,SCN11A,0.0,0.0,0.0,0.0
10,PBOV1,0.0,0.0,0.0,0.0
11,ZNF665,0.0,0.0,0.0,0.0
12,TNFSF15,0.0,0.0,0.0,0.0
13,SST,2.449489742783178,33.70387437247049,33.79276768356319,1.8164965809277258
14,CRB2,0.0,0.0,0.0,0.0
15,FXN,0.0,0.0,0.0,0.0
16,CCKBR,1.0,7.353095829342173,7.420782861362356,0.5515010059302922
17,WDR82,0.0,0.0,0.0,0.0
18,CLN8,0.0,0.0,0.0,0.0
19,HOMER3,0.0,0.0,0.0,0.0
20,TRIP10,1.0,5.000167363939746,5.099183627543545,0.481689196184042
21,GPR155,0.0,0.0,0.0,0.0
22,TMEM130,0.0,0.0,0.0,0.0
23,MRPL24,0.0,0.0,0.0,0.0
24,MAGEB10,0.0,0.0,0.0,0.0
25,ZNF454,0.0,0.0,0.0,0.0
26,SCG3,1.0,4.553065298863814,4.661588100177646,0.4684235976912726
27,HSPB3,1.0,4.70153806426197,4.806709911124677,0.4728288112805872
28,GPRASP2,0.0,0.0,0.0,0.0
29,COA1,0.0,0.0,0.0,0.0
30,TEP1,0.0,0.0,0.0,0.0
31,C5orf24,0.0,0.0,0.0,0.0
32,ORAI2,0.0,0.0,0.0,0.0
33,NRDE2,0.0,0.0,0.0,0.0
34,IL17RA,0.0,0.0,0.0,0.0
35,BEX5,0.0,0.0,0.0,0.0
36,FAM101B,0.0,0.0,0.0,0.0
37,FAM43A,0.0,0.0,0.0,0.0
38,CHST6,0.0,0.0,0.0,0.0
39,SCG2,1.4142135623730951,6.992891339507095,7.134460686425663,0.6788848615443466
40,S100A4,0.0,0.0,0.0,0.0
41,NDE1,0.0,0.0,0.0,0.0
42,FBXL2,0.0,0.0,0.0,0.0
43,FANCC,1.0,9.245315158219585,9.299239343882101,0.6076434929324093
44,NUP43,1.0,5.000167363939746,5.099183627543545,0.481689196184042
45,C11orf1,0.0,0.0,0.0,0.0
46,ZNF440,0.0,0.0,0.0,0.0
47,GLTP,0.0,0.0,0.0,0.0
48,ADAT3,0.0,0.0,0.0,0.0
49,MBTD1,0.0,0.0,0.0,0.0
50,CFLAR,0.0,0.0,0.0,0.0
51,RNF125,1.0,4.472253256186783,4.5826901692644775,0.46602588988522176
52,DDIT4L,0.0,0.0,0.0,0.0
53,PGM2L1,1.0,4.359003856023984,4.4722382111010095,0.462665759862446
54,PRKCG,1.0,3.755057161447074,3.885930298620261,0.44474655307029703
55,CNNM2,0.0,0.0,0.0,0.0
56,HBQ1,0.0,0.0,0.0,0.0
57,LRRFIP1,0.0,0.0,0.0,0.0
58,ZNF587,0.0,0.0,0.0,0.0
59,POLK,1.0,4.359003856023951,4.4722382111009775,0.46266575986244507
60,BANP,0.0,0.0,0.0,0.0
61,SMTN,0.0,0.0,0.0,0.0
62,TBRG1,0.0,0.0,0.0,0.0
63,PCOLCE,0.0,0.0,0.0,0.0
64,GRP,2.23606797749979,21.535128050455423,21.65090622005259,1.3843071057299696
65,ADCYAP1,1.7320508075688772,14.88448297923792,14.984920205300508,1.0189755498545587
66,PAFAH2,0.0,0.0,0.0,0.0
67,KIF19,0.0,0.0,0.0,0.0
68,SWSAP1,0.0,0.0,0.0,0.0
69,FOXJ1,0.0,0.0,0.0,0.0
70,NRIP2,0.0,0.0,0.0,0.0
71,PCYOX1,1.0,3.8730731205074975,4.000086923655245,0.4482481077508123
72,KALRN,1.0,3.488152454947359,3.62866470605308,0.4368274425386685
73,VIP,2.6457513110645907,26.98407960282166,27.1134754690618,1.682539587163343
74,NCALD,0.0,0.0,0.0,0.0
75,MRGPRF,1.0,3.9770391477029996,4.1008341081251025,0.45133279843196505
76,MAGT1,0.0,0.0,0.0,0.0
77,PLK2,0.0,0.0,0.0,0.0
78,SERPINI1,0.0,0.0,0.0,0.0
79,KRT18,1.0,4.8991374378101975,5.000154761060248,0.47869162014833044
80,SLC5A3,0.0,0.0,0.0,0.0
81,SLC30A3,0.0,0.0,0.0,0.0
82,MAVS,1.0,4.472253256186783,4.5826901692644775,0.46602588988522176
83,NPTX2,0.0,0.0,0.0,0.0
84,ZNF773,0.0,0.0,0.0,0.0
85,RGS4,1.0,3.8730731205074314,4.000086923655181,0.44824810775081037
86,ZNF786,0.0,0.0,0.0,0.0
87,KCNF1,0.0,0.0,0.0,0.0
88,SLCO4A1,0.0,0.0,0.0,0.0
89,PGAM2,1.0,4.053251915095534,4.1747875499509695,0.453594044915093
90,MKNK2,0.0,0.0,0.0,0.0
91,STON1,0.0,0.0,0.0,0.0
92,HSD11B2,1.0,3.8826568092846228,4.009367019703266,0.44853245751639753
93,LYRM7,0.0,0.0,0.0,0.0
94,BRWD3,0.0,0.0,0.0,0.0
95,DCLK1,1.0,4.359003856024016,4.4722382111010415,0.46266575986244696
96,STAT4,2.23606797749979,9.853695090505607,10.104222233138694,1.0377168938494246
97,DPP10,0.0,0.0,0.0,0.0
98,ANGPT2,1.0,7.211152653472886,7.280159516912321,0.5472895264338807
99,ACVR2B,1.0,4.472253256186787,4.58269016926448,0.46602588988522187
100,MYOT,1.0,4.8991374378101336,5.000154761060185,0.47869162014832856
101,SLITRK1,0.0,0.0,0.0,0.0
102,UHRF1,0.0,0.0,0.0,0.0
103,SMAD5,1.0,4.472253256186787,4.58269016926448,0.46602588988522187
104,KLK7,2.0,10.500588436915988,10.689357208059507,0.9782210096739776
105,AEBP1,0.0,0.0,0.0,0.0
106,NXPH1,0.0,0.0,0.0,0.0
107,NELL1,0.0,0.0,0.0,0.0
108,AP5B1,0.0,0.0,0.0,0.0
109,CRYM,0.0,0.0,0.0,0.0
110,LRFN5,0.0,0.0,0.0,0.0
111,RP2,0.0,0.0,0.0,0.0
112,HPRT1,0.0,0.0,0.0,0.0
113,NUDT11,0.0,0.0,0.0,0.0
114,SH2D5,0.0,0.0,0.0,0.0
115,PIEZO2,0.0,0.0,0.0,0.0
116,NELL2,0.0,0.0,0.0,0.0
117,SERPINA5,0.0,0.0,0.0,0.0
118,LRRC37A,0.0,0.0,0.0,0.0
119,PPP4R4,0.0,0.0,0.0,0.0
120,GABRA5,0.0,0.0,0.0,0.0
121,WDR73,0.0,0.0,0.0,0.0
122,LAMP5,0.0,0.0,0.0,0.0
123,CACNB1,1.0,8.058097172356522,8.119909484664234,0.5724185222734637
124,METTL7B,0.0,0.0,0.0,0.0
125,GRTP1,0.0,0.0,0.0,0.0
126,PIK3CG,1.4142135623730951,7.819116177166079,7.945978718321631,0.7033991007243339
127,TYRP1,0.0,0.0,0.0,0.0
128,DGKB,0.0,0.0,0.0,0.0
129,PHKG1,0.0,0.0,0.0,0.0
130,DLX1,0.0,0.0,0.0,0.0
131,DAPP1,0.0,0.0,0.0,0.0
132,FAR2,0.0,0.0,0.0,0.0
133,EGR1,1.7320508075688772,9.384951163306289,9.543443211841524,0.8558034541140263
134,ENC1,0.0,0.0,0.0,0.0
135,GNB4,1.4142135623730951,7.363652363126745,7.49822486492517,0.6898854076395009
136,TESPA1,0.0,0.0,0.0,0.0
137,POLH,1.0,4.359003856023951,4.4722382111009775,0.46266575986244507
138,ZBBX,0.0,0.0,0.0,0.0
139,CEP41,0.0,0.0,0.0,0.0
140,CRH,2.0,22.457284876523968,22.54616694751798,1.3329783383855478
141,NPFF,1.4142135623730951,6.759473471099926,6.90582953789794,0.6719593115073507
142,RMI2,1.0,4.607510030347459,4.714779812435831,0.47003898264322097
143,WIF1,1.0,5.000167363939803,5.0991836275436,0.4816891961840437
144,ZIC1,0.0,0.0,0.0,0.0
145,KRT19,1.0,4.8991374378101975,5.000154761060248,0.47869162014833044
146,TMEM155,0.0,0.0,0.0,0.0
147,RGS7,1.0,3.8730731205074314,4.000086923655181,0.44824810775081037
148,PAK3,1.0,4.336897434932933,4.450694256082736,0.4620098583821964
149,SYT1,1.0,4.269131256139097,4.384687181788888,0.45999922369833385
150,RAB13,0.0,0.0,0.0,0.0
151,CPNE7,0.0,0.0,0.0,0.0
152,PCSK1,0.0,0.0,0.0,0.0
153,CCK,2.23606797749979,26.92928366998773,27.021959939624438,1.5443526708160502
154,CACNG3,1.4142135623730951,13.201950848578209,13.277481169569583,0.8631087712484105
155,APOPT1,0.0,0.0,0.0,0.0
156,SIGLEC11,0.0,0.0,0.0,0.0
157,CPNE4,0.0,0.0,0.0,0.0
158,LDLRAP1,0.0,0.0,0.0,0.0
159,TSPAN13,0.0,0.0,0.0,0.0
160,CALD1,1.0,3.8730731205074536,4.000086923655203,0.44824810775081103
161,AK5,0.0,0.0,0.0,0.0
162,CCNA1,1.7320508075688772,11.259293677005772,11.391737975614703,0.9114155328022395
163,AHNAK,1.0,3.7748791796700383,3.9050880682906937,0.4453346759075681
164,TCAP,1.0,4.8991374378101336,5.000154761060185,0.47869162014832856
165,SYT5,1.0,4.31811662038639,4.432395644260244,0.46145262824482436
166,KCNV1,0.0,0.0,0.0,0.0
167,RRAD,1.0,3.712627296712049,3.8449449208397537,0.44348765137056595
168,MSC,1.0,3.51014289021628,3.649808640153056,0.43747990269876463
169,CDR2L,1.0,5.000167363939808,5.099183627543606,0.4816891961840438
170,CNKSR2,0.0,0.0,0.0,0.0
171,AQP1,0.0,0.0,0.0,0.0
172,SERTM1,0.0,0.0,0.0,0.0
173,KCNB2,0.0,0.0,0.0,0.0
174,PTPN3,0.0,0.0,0.0,0.0
175,DESI2,0.0,0.0,0.0,0.0
176,ZNF846,0.0,0.0,0.0,0.0
177,KRT17,0.0,0.0,0.0,0.0
178,PCDH8,0.0,0.0,0.0,0.0
179,UCP3,0.0,0.0,0.0,0.0
180,DYNC1I1,0.0,0.0,0.0,0.0
181,WNT10B,1.0,5.000167363939803,5.0991836275436,0.4816891961840437
182,MIA,0.0,0.0,0.0,0.0
183,NECAB2,1.0,4.359003856023964,4.47223821110099,0.4626657598624454
184,NECAB1,1.0,4.359003856023964,4.47223821110099,0.4626657598624454
185,GALNT6,0.0,0.0,0.0,0.0
186,SLC52A3,0.0,0.0,0.0,0.0
187,GRM4,0.0,0.0,0.0,0.0
188,C1R,1.0,5.000167363939732,5.099183627543531,0.4816891961840416
189,GUCY1B3,0.0,0.0,0.0,0.0
190,ZCCHC12,1.0,5.000167363939808,5.099183627543606,0.4816891961840438
191,CAMK2A,1.4142135623730951,12.12596464486465,12.208153773954006,0.8311840675237718
192,VGF,1.4142135623730951,6.840087030232362,6.984754153236388,0.6743511302710202
193,SLN,0.0,0.0,0.0,0.0
194,NPY,2.6457513110645907,32.337326955717444,32.445380482296244,1.8413713966382903
195,CHRM1,2.23606797749979,11.903826017248603,12.112021872871793,1.0985446462937416
196,SATB2,2.0,7.24116552097054,7.512288473034868,0.8815133469309737
197,DLGAP2,0.0,0.0,0.0,0.0
198,HS3ST2,0.0,0.0,0.0,0.0
199,FANCB,1.0,9.245315158219567,9.299239343882084,0.6076434929324087
200,PTH2R,0.0,0.0,0.0,0.0
201,NMU,1.0,4.241521246178807,4.357809367306722,0.4591800297488441
202,CARTPT,1.0,4.6727022370224836,4.778508783697579,0.4719732471124795
203,NEK4,0.0,0.0,0.0,0.0
204,TAC3,1.7320508075688772,10.857515277418212,10.994800498388768,0.8994946955967776
205,ELMOD1,0.0,0.0,0.0,0.0
206,ANO3,1.0,3.641156552330733,3.775979480688558,0.44136710156102554
207,MDGA1,0.0,0.0,0.0,0.0
208,COL24A1,0.0,0.0,0.0,0.0
209,CBLN2,0.0,0.0,0.0,0.0
210,LDB2,1.4142135623730951,8.730816743238304,8.844611975887371,0.7304494201029542
211,TSPAN18,0.0,0.0,0.0,0.0
212,SNAPC1,0.0,0.0,0.0,0.0
213,JAML,0.0,0.0,0.0,0.0
214,COL8A2,1.0,4.899137437810139,5.000154761060191,0.4786916201483288
215,ICAM5,0.0,0.0,0.0,0.0
216,IL13RA2,0.0,0.0,0.0,0.0
217,FADS6,0.0,0.0,0.0,0.0
218,ADRA2B,0.0,0.0,0.0,0.0
219,PBRM1,0.0,0.0,0.0,0.0
220,LTF,3.0,10.270687823797587,10.69986113806642,1.3047331505658217
221,COL8A1,1.0,4.899137437810139,5.000154761060191,0.4786916201483288
222,YPEL2,0.0,0.0,0.0,0.0
223,SNAP25,2.23606797749979,11.991137196530163,12.197842893971428,1.1011351846489663
224,NGEF,0.0,0.0,0.0,0.0
225,CTXN1,0.0,0.0,0.0,0.0
226,S100A12,1.0,4.91524538839755,5.015938319812494,0.4791695459324507
227,MLIP,0.0,0.0,0.0,0.0
228,ZWILCH,0.0,0.0,0.0,0.0
229,FOXC1,0.0,0.0,0.0,0.0
230,TBC1D23,0.0,0.0,0.0,0.0
231,RASAL1,0.0,0.0,0.0,0.0
232,FGFR4,1.7320508075688772,22.621853942887277,22.688064611449885,1.2485447346355607
233,NOL9,1.0,3.8730731205074536,4.000086923655203,0.44824810775081103
234,NUP58,1.0,5.000167363939746,5.099183627543545,0.481689196184042
235,UBN2,0.0,0.0,0.0,0.0
236,EN2,0.0,0.0,0.0,0.0
237,RSPO2,1.4142135623730951,7.942406701017827,8.067330674044102,0.7070571526886046
238,CHL1,0.0,0.0,0.0,0.0
239,TBC1D26,0.0,0.0,0.0,0.0
240,CAP2,0.0,0.0,0.0,0.0
241,NFATC1,0.0,0.0,0.0,0.0
242,XAF1,0.0,0.0,0.0,0.0
243,OR7A5,1.0,3.376793871119364,3.5217519571981923,0.433523413375809
244,EXPH5,0.0,0.0,0.0,0.0
245,SYTL1,0.0,0.0,0.0,0.0
246,GRIN2B,1.4142135623730951,9.440361672377794,9.545702095985378,0.7515017454616985
247,PROX1,0.0,0.0,0.0,0.0
248,DDN,0.0,0.0,0.0,0.0
249,PRB3,0.0,0.0,0.0,0.0
250,KLC4,0.0,0.0,0.0,0.0
251,MATN3,2.0,8.927793956089388,9.149071260099912,0.9315559152268162
252,CLEC5A,0.0,0.0,0.0,0.0
253,ADAMTS18,0.0,0.0,0.0,0.0
254,WEE1,1.0,3.881863260355756,4.008598554619784,0.4485089127772943
255,FUT2,1.0,5.000167363939763,5.099183627543561,0.4816891961840425
256,EBF1,0.0,0.0,0.0,0.0
257,RORA,0.0,0.0,0.0,0.0
258,ITGB8,1.0,8.153173983291012,8.214270874631138,0.575239468313191
259,WNK1,0.0,0.0,0.0,0.0
260,GBP2,0.0,0.0,0.0,0.0
261,CORT,2.0,10.330475809704641,10.522296824120328,0.9731737375019007
262,ETS2,0.0,0.0,0.0,0.0
263,NOM1,1.0,3.8730731205074536,4.000086923655203,0.44824810775081103
264,ATP4A,0.0,0.0,0.0,0.0
265,COMP,1.4142135623730951,6.2502759485722255,6.408271953756366,0.6568513296504157
266,CLCNKA,1.0,5.000167363939791,5.09918362754359,0.4816891961840433
267,DDX6,0.0,0.0,0.0,0.0
268,A4GALT,0.0,0.0,0.0,0.0
269,ROBO2,1.4142135623730951,8.6406716060307,8.755638514880864,0.7277747977075766
270,LILRB3,0.0,0.0,0.0,0.0
271,MAL2,0.0,0.0,0.0,0.0
272,TMEM260,0.0,0.0,0.0,0.0
273,FAM19A2,0.0,0.0,0.0,0.0
274,MYOD1,3.0,10.655035497544805,11.069317117778308,1.3161368150080661
275,AGTR2,0.0,0.0,0.0,0.0
276,TAC1,2.449489742783178,28.4757009509386,28.580859760463564,1.6613757374379254
277,MRAP,0.0,0.0,0.0,0.0
278,C4B,1.0,5.000167363939732,5.099183627543531,0.4816891961840416
279,ZNF326,0.0,0.0,0.0,0.0
280,NRGN,0.0,0.0,0.0,0.0
281,CHD7,1.4142135623730951,5.427154909812407,5.608387505789959,0.6324291807406706
282,ZNRF3,1.0,4.7473402240418565,4.851519267487844,0.47418776957937836
283,ACSBG2,0.0,0.0,0.0,0.0
284,HHIP,0.0,0.0,0.0,0.0
285,ITGA2,2.0,9.943958030499711,10.143091309474626,0.9617056856413514
286,DEFB1,1.0,3.5119589443871746,3.6515552340148267,0.4375337853518633
287,EOMES,2.0,6.755147173009,7.04499917168281,0.8670930953423752
288,RAX2,0.0,0.0,0.0,0.0
289,PDZD3,1.0,3.8730731205074536,4.000086923655203,0.44824810775081103
290,CNTD2,1.0,3.701431169315875,3.8341351959970176,0.44315546026183933
291,SERPINA1,0.0,0.0,0.0,0.0
292,UNC5B,0.0,0.0,0.0,0.0
293,MS4A14,0.0,0.0,0.0,0.0
294,LAMC2,1.0,7.094619814463309,7.164749145069589,0.5438319761913851
295,SLC13A4,1.0,4.64956054077888,4.755881960516681,0.47128662883269784
