,node,lap_barcode_0.9,lap_lamda_0.9,lap_sum_0.9,lap_sum_norm_0.9
0,CUX2,0.0,0.0,0.0,0.0
1,COL5A2,0.0,0.0,0.0,0.0
2,LINC00638,0.0,0.0,0.0,0.0
3,RAPGEFL1,0.0,0.0,0.0,0.0
4,LST1,0.0,0.0,0.0,0.0
5,TERB1,1.0,5.001634740799173,5.100622518905825,0.8493535046314424
6,RMDN2,0.0,0.0,0.0,0.0
7,SOX21-AS1,0.0,0.0,0.0,0.0
8,NLRP3,1.0,9.495233993660609,9.547746781014249,1.1632218154440666
9,PYCARD,1.0,9.495233993660609,9.547746781014249,1.1632218154440666
10,LOC101930363,0.0,0.0,0.0,0.0
11,LOC101928349,0.0,0.0,0.0,0.0
12,LOC100507387,0.0,0.0,0.0,0.0
13,FAM153C,0.0,0.0,0.0,0.0
14,FAM153A,0.0,0.0,0.0,0.0
15,FAM153B,0.0,0.0,0.0,0.0
16,ANKRD30BP2,0.0,0.0,0.0,0.0
17,ENG,1.0,4.926315948188558,5.02678712711976,0.8440926478262687
18,RAB11B-AS1,0.0,0.0,0.0,0.0
19,ARHGAP45,0.0,0.0,0.0,0.0
20,PCED1B,0.0,0.0,0.0,0.0
21,LOC100287015,0.0,0.0,0.0,0.0
22,TAAR9,0.0,0.0,0.0,0.0
23,LOC574538,0.0,0.0,0.0,0.0
24,ALG1,0.0,0.0,0.0,0.0
25,SNORA68,0.0,0.0,0.0,0.0
26,RPL18A,1.0,5.001634740799173,5.100622518905826,0.8493535046314424
27,GAPLINC,0.0,0.0,0.0,0.0
28,CDH7,0.0,0.0,0.0,0.0
29,IFFO2,0.0,0.0,0.0,0.0
30,MUC2,0.0,0.0,0.0,0.0
31,LGALS1,0.0,0.0,0.0,0.0
32,LCE2B,0.0,0.0,0.0,0.0
33,LOC100127938,0.0,0.0,0.0,0.0
34,AKAIN1,0.0,0.0,0.0,0.0
35,ADIRF,0.0,0.0,0.0,0.0
36,POLR3F,0.0,0.0,0.0,0.0
37,TYROBP,1.0,4.747068122436396,4.8512530091773,0.8315725700178522
38,CAPN14,0.0,0.0,0.0,0.0
39,MYLPF,1.0,7.060638942679197,7.131102458868336,0.9931705507084052
40,S100A6,0.0,0.0,0.0,0.0
41,TRG-AS1,0.0,0.0,0.0,0.0
42,MIR7111,0.0,0.0,0.0,0.0
43,RPL10A,1.0,5.001634740799173,5.100622518905826,0.8493535046314424
44,STARD5,0.0,0.0,0.0,0.0
45,FGG,0.0,0.0,0.0,0.0
46,CCDC26,0.0,0.0,0.0,0.0
47,CARD6,0.0,0.0,0.0,0.0
48,FCGR1B,0.0,0.0,0.0,0.0
49,RGS10,0.0,0.0,0.0,0.0
50,CBR1,1.0,3.0017251000083838,3.1639142807636786,0.709664087438048
51,MVB12A,0.0,0.0,0.0,0.0
52,RAB38,0.0,0.0,0.0,0.0
53,SHKBP1,0.0,0.0,0.0,0.0
54,LOC729887,0.0,0.0,0.0,0.0
55,LINC01416,0.0,0.0,0.0,0.0
56,ZNF850,0.0,0.0,0.0,0.0
57,MYO1F,0.0,0.0,0.0,0.0
58,DOCK2,0.0,0.0,0.0,0.0
59,ZNF569,0.0,0.0,0.0,0.0
60,GNLY,0.0,0.0,0.0,0.0
61,SIX4,0.0,0.0,0.0,0.0
62,CYP4Z2P,0.0,0.0,0.0,0.0
63,C22orf42,0.0,0.0,0.0,0.0
64,LOC100996624,0.0,0.0,0.0,0.0
65,SCNN1G,0.0,0.0,0.0,0.0
66,FABP2,0.0,0.0,0.0,0.0
67,VAV1,1.0,3.539375633435469,3.677931466810757,0.7472178289353139
68,FBLN7,0.0,0.0,0.0,0.0
69,CYBA,1.0,5.001634740799175,5.100622518905828,0.8493535046314427
70,ZNF713,0.0,0.0,0.0,0.0
71,GNA15,1.0,3.0017251000083864,3.163914280763681,0.7096640874380481
72,TSPAN15,0.0,0.0,0.0,0.0
73,WNT16,0.0,0.0,0.0,0.0
74,OR10A4,0.0,0.0,0.0,0.0
75,C5orf46,0.0,0.0,0.0,0.0
76,ADAM7,0.0,0.0,0.0,0.0
77,LOC400958,0.0,0.0,0.0,0.0
78,CHST6,0.0,0.0,0.0,0.0
79,DLX5,1.0,1.8896249583157148,2.137915452745891,0.6319862676579935
80,APOC1,0.0,0.0,0.0,0.0
81,BMP2,1.4142135623730951,3.0512000878366368,3.3630078762938247,0.9202265908604492
82,RTKN,0.0,0.0,0.0,0.0
83,C3orf20,0.0,0.0,0.0,0.0
84,LOC100270804,0.0,0.0,0.0,0.0
85,TRPM4,0.0,0.0,0.0,0.0
86,MFSD4A,0.0,0.0,0.0,0.0
87,LOC101929759,0.0,0.0,0.0,0.0
88,LOC100127955,0.0,0.0,0.0,0.0
89,ANO3,0.0,0.0,0.0,0.0
90,RNASE6,0.0,0.0,0.0,0.0
91,MYEOV,0.0,0.0,0.0,0.0
92,SLITRK3,0.0,0.0,0.0,0.0
93,CNTN5,0.0,0.0,0.0,0.0
94,RAD51AP1,0.0,0.0,0.0,0.0
95,HEY2,0.0,0.0,0.0,0.0
96,E2F5,0.0,0.0,0.0,0.0
97,TIMP4,0.0,0.0,0.0,0.0
98,LINC00565,0.0,0.0,0.0,0.0
99,DAOA,0.0,0.0,0.0,0.0
100,PPEF2,0.0,0.0,0.0,0.0
101,MYOC,0.0,0.0,0.0,0.0
102,PAPOLB,0.0,0.0,0.0,0.0
103,IGFBP7,0.0,0.0,0.0,0.0
104,ANHX,0.0,0.0,0.0,0.0
105,VPS50,0.0,0.0,0.0,0.0
