node,lap_barcode_0.15,lap_lamda_0.15,lap_sum_0.15,lap_sum_norm_0.15,lap_barcode_0.4,lap_lamda_0.4,lap_sum_0.4,lap_sum_norm_0.4,lap_barcode_0.7,lap_lamda_0.7,lap_sum_0.7,lap_sum_norm_0.7,lap_barcode_0.9,lap_lamda_0.9,lap_sum_0.9,lap_sum_norm_0.9
CUX2,5.5677643628300215,23.80501940511976,24.447473261630293,0.8153084628004942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL5A2,5.5677643628300215,32.41110868699938,32.885862712121245,0.9117270746752936,1.0,4.721596282501152,4.826331055256021,0.3279885197278475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAPGEFL1,1.0,1.9990347125784065,2.235204639869341,0.1209291807210066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LST1,1.7320508075688772,32.11753026786323,32.16419982693663,0.5304938720780759,1.0,5.563324441332719,5.652484306880472,0.3563262127178283,1.0,3.656041097078447,3.7903346163005938,0.5356394038676117,0.0,0.0,0.0,0.0
TERB1,1.0,8.491211940912399,8.549893579775908,0.1936645075225931,1.0,5.000640539375083,5.099647615673216,0.3373828478122108,1.0,5.000742122689589,5.09974722683801,0.6163395509979943,1.0,5.001634740799173,5.100622518905825,0.8493535046314424
RMDN2,1.0,7.978850171685763,8.041271669469321,0.1879242451399376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOX21-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLRP3,3.872983346207417,56.99751841061063,57.128951547948944,1.020190010657379,2.23606797749979,14.687456858891569,14.856695089480732,0.8724336658286893,1.0,9.197030830721804,9.251236463373282,0.8681733115812111,1.0,9.495233993660609,9.547746781014247,1.1632218154440666
PYCARD,3.0,37.41320074656961,37.53328642822417,0.7147588413600028,2.23606797749979,17.166714632580227,17.311732763546352,0.9559005724501074,1.0,12.194883866169114,12.235815972355574,1.0480848134155394,1.0,9.495233993660609,9.547746781014247,1.1632218154440666
LOC101930363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC101928349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC100507387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM153C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM153A,1.0,8.327928815649594,8.387752878961495,0.1918351595150646,1.0,6.977831155886944,7.049122473050566,0.4039471181000907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM153B,1.0,6.996864042562598,7.067963386301986,0.1769225303831876,1.0,6.977831155886959,7.049122473050581,0.4039471181000912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKRD30BP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENG,2.6457513110645907,36.33050424475624,36.42671462921479,0.6677236540461532,2.23606797749979,13.994737545325972,14.172250313995884,0.8491125175100904,1.4142135623730951,11.10623218358786,11.195909668971195,1.113736900092806,1.0,4.926315948188558,5.02678712711976,0.8440926478262687
RAB11B-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP45,1.0,14.239728099207433,14.274797943906515,0.2580682024144972,1.0,1.8283388789217248,2.0839441106173524,0.230583865762803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCED1B,1.0,5.965582805040629,6.048816264674968,0.1653685362149239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC100287015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAAR9,1.0,3.9888881720827434,4.112326452190001,0.1432225711467415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC574538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALG1,1.7320508075688772,15.657562466071845,15.753071522053782,0.3460840670003861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNORA68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL18A,1.4142135623730951,16.871479962223898,16.9306478350866,0.3283667983211147,1.7320508075688772,5.976259002581995,6.222191869907448,0.4939672743073171,1.0,4.902460828775986,5.00341105423919,0.6104413515261916,1.0,5.001634740799173,5.100622518905826,0.8493535046314424
GAPLINC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDH7,4.358898943540674,22.38230855508214,22.80280106159994,0.6802560246522362,1.0,3.826811815232276,3.955311450341344,0.2978646284695739,1.0,3.8732897897211473,4.000296713389907,0.5486772473184867,0.0,0.0,0.0,0.0
IFFO2,1.0,4.424817458921456,4.536409322887005,0.1481065196320377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUC2,6.244997998398398,22.224718767022715,23.085452654718555,0.8643333241672468,1.4142135623730951,6.248004723969658,6.406056745826341,0.4493915892471228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LGALS1,4.123105625617661,33.28025414450272,33.53468824847923,0.7791181200840951,1.0,2.886557771164745,3.0548675529835303,0.2662099545064741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCE2B,1.7320508075688772,11.014529069246008,11.149881192966378,0.294065685555881,1.0,4.6686913055926365,4.774586736767516,0.3262074161998906,1.0,3.8732897897211473,4.000296713389907,0.5486772473184867,0.0,0.0,0.0,0.0
LOC100127938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKAIN1,1.0,2.765976043969858,2.941194226129097,0.1295216338248656,1.0,1.9897500746288672,2.22690488334944,0.2360179490367237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADIRF,1.0,6.388270091785764,6.466064859371927,0.1701041275050238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLR3F,1.7320508075688772,8.661631497499034,8.8331115807776,0.2677049181595798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYROBP,10.14889156509222,78.92635370043598,79.5761855610479,1.884254068820606,3.605551275463989,29.703482182871134,29.921511555871355,1.609449400220044,1.7320508075688772,13.769453547752768,13.877962782905902,1.3740749630174602,1.0,4.747068122436396,4.8512530091773,0.8315725700178522
CAPN14,2.8284271247461903,28.75293085181464,28.891712177876094,0.6008276374266752,1.0,3.000067947927616,3.162342121305445,0.270031397934017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYLPF,5.5677643628300215,28.61022673295528,29.146956508546637,0.8691437653572583,1.7320508075688772,14.073227693893624,14.1794124604715,0.7665605225151262,1.0,11.497510580053069,11.540916321437924,1.0062330369072363,1.0,7.060638942679197,7.131102458868336,0.9931705507084052
S100A6,7.0,47.12912791885414,47.6461404354195,1.2177432707820108,1.7320508075688772,6.00899578752471,6.253641369193608,0.4950693937403576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRG-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR7111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL10A,2.23606797749979,20.251270985183822,20.37434603896155,0.4472121229348946,1.7320508075688772,8.887399341311573,9.0546047429993,0.5919739767136876,1.4142135623730951,7.911344543777431,8.036751364224038,0.9220006719743182,1.0,5.001634740799173,5.100622518905826,0.8493535046314424
