"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL7301";"FENRETINIDE";"3.0";"391.56";"1";"6.86";"4-HPR";"CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL916377";"Inhibition of ATRA-induced CYP26 in human MCF7 cells assessed ATRA as metabolism using [11.12-3H]-ATRA";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MCF7";"None";"";"";"";"CHEMBL5141";"Cytochrome P450 26A1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149300";"1";"Scientific Literature";"J Med Chem";"2004";"CHEMBL3308403";"";"";"";""
"CHEMBL388283";"";"None";"351.49";"1";"5.45";"14";"CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)n2cncn2)C(C)(C)CCC1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL916377";"Inhibition of ATRA-induced CYP26 in human MCF7 cells assessed ATRA as metabolism using [11.12-3H]-ATRA";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MCF7";"None";"";"";"";"CHEMBL5141";"Cytochrome P450 26A1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149300";"1";"Scientific Literature";"J Med Chem";"2004";"CHEMBL3308403";"";"";"";""
"CHEMBL1831085";"";"None";"455.60";"1";"7.13";"7";"CCCCCOC(=O)C(C)(C)C(c1ccc(Nc2ccc3ccccc3c2)cc1)n1ccnc1";"IC50";"'='";"140.0";"nM";"6.85";"";"";"UO_0000065";"15.04";"0.28";"-0.28";"12.21";"0";"CHEMBL1833279";"Inhibition of human CYP26A1 assessed using [11,12-3H]ATRA as substrate by scintillation counting";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5141";"Cytochrome P450 26A1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1828563";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"140.0"
"CHEMBL1831089";"";"None";"426.56";"1";"5.92";"12";"CC(C)NC(=O)C(C)(C)C(c1ccc(Nc2ccc3ccccc3c2)cc1)n1ccnc1";"IC50";"'='";"120.0";"nM";"6.92";"";"";"UO_0000065";"16.22";"0.30";"1.00";"11.74";"0";"CHEMBL1833279";"Inhibition of human CYP26A1 assessed using [11,12-3H]ATRA as substrate by scintillation counting";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5141";"Cytochrome P450 26A1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1828563";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"120.0"
"CHEMBL188017";"";"None";"278.35";"0";"4.22";"2b";"COc1ccc2c(c1)CC/C(=C\c1ccccc1C)C2=O";"IC50";"'='";"20000.0";"nM";"4.70";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL920016";"Inhibition of CYP26A1 in human MCF7 cells assessed as all-trans retinoic acid metabolism";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MCF7";"None";"";"";"";"CHEMBL5141";"Cytochrome P450 26A1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139466";"1";"Scientific Literature";"J Med Chem";"2005";"CHEMBL3308403";"";"";"";"20.0"
"CHEMBL225621";"";"None";"380.53";"1";"5.74";"(-)-5";"COC(=O)/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)[C@H](n2ccnc2)CCC1(C)C";"IC50";"'='";"6000.0";"nM";"5.22";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL916378";"Inhibition of ATRA-induced CYP26 in human T47D cells assessed as ATRA metabolism using [11.12-3H]-ATRA";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"T47D";"None";"";"";"";"CHEMBL5141";"Cytochrome P450 26A1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149300";"1";"Scientific Literature";"J Med Chem";"2004";"CHEMBL3307606";"";"";"";"6000.0"
"CHEMBL57765";"";"None";"366.51";"1";"5.65";"6, VN/14-1";"CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1n1ccnc1";"IC50";"'='";"2.4";"nM";"8.62";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL916379";"Inhibition of ATRA-induced CYP26 in human T47D cell microsome assessed as ATRA metabolism using [11.12-3H]-ATRA";"F";"BAO_0000251";"microsome format";"Homo sapiens";"None";"None";"T47D";"None";"";"";"";"CHEMBL5141";"Cytochrome P450 26A1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149300";"1";"Scientific Literature";"J Med Chem";"2004";"CHEMBL3307606";"";"";"";"2.4"
"CHEMBL224080";"";"None";"381.52";"1";"5.13";"8";"COC(=O)/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)C(n2cnnc2)CCC1(C)C";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL916378";"Inhibition of ATRA-induced CYP26 in human T47D cells assessed as ATRA metabolism using [11.12-3H]-ATRA";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"T47D";"None";"";"";"";"CHEMBL5141";"Cytochrome P450 26A1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149300";"1";"Scientific Literature";"J Med Chem";"2004";"CHEMBL3307606";"";"";"";""
"CHEMBL225121";"";"None";"457.62";"1";"6.91";"23";"CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1n1ccnc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL916377";"Inhibition of ATRA-induced CYP26 in human MCF7 cells assessed ATRA as metabolism using [11.12-3H]-ATRA";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MCF7";"None";"";"";"";"CHEMBL5141";"Cytochrome P450 26A1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149300";"1";"Scientific Literature";"J Med Chem";"2004";"CHEMBL3308403";"";"";"";""
"CHEMBL157101";"KETOCONAZOLE";"4.0";"531.44";"1";"4.21";"ketoconazole";"CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL916378";"Inhibition of ATRA-induced CYP26 in human T47D cells assessed as ATRA metabolism using [11.12-3H]-ATRA";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"T47D";"None";"";"";"";"CHEMBL5141";"Cytochrome P450 26A1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149300";"1";"Scientific Literature";"J Med Chem";"2004";"CHEMBL3307606";"";"";"";""
"CHEMBL157101";"KETOCONAZOLE";"4.0";"531.44";"1";"4.21";"ketocanazole";"CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL916377";"Inhibition of ATRA-induced CYP26 in human MCF7 cells assessed ATRA as metabolism using [11.12-3H]-ATRA";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MCF7";"None";"";"";"";"CHEMBL5141";"Cytochrome P450 26A1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149300";"1";"Scientific Literature";"J Med Chem";"2004";"CHEMBL3308403";"";"";"";""
"CHEMBL389433";"LIAROZOLE";"2.0";"308.77";"0";"4.05";"T3";"Clc1cccc(C(c2ccc3[nH]cnc3c2)n2ccnc2)c1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL916379";"Inhibition of ATRA-induced CYP26 in human T47D cell microsome assessed as ATRA metabolism using [11.12-3H]-ATRA";"F";"BAO_0000251";"microsome format";"Homo sapiens";"None";"None";"T47D";"None";"";"";"";"CHEMBL5141";"Cytochrome P450 26A1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149300";"1";"Scientific Literature";"J Med Chem";"2004";"CHEMBL3307606";"";"";"";""
"CHEMBL225121";"";"None";"457.62";"1";"6.91";"23";"CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1n1ccnc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL916379";"Inhibition of ATRA-induced CYP26 in human T47D cell microsome assessed as ATRA metabolism using [11.12-3H]-ATRA";"F";"BAO_0000251";"microsome format";"Homo sapiens";"None";"None";"T47D";"None";"";"";"";"CHEMBL5141";"Cytochrome P450 26A1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149300";"1";"Scientific Literature";"J Med Chem";"2004";"CHEMBL3307606";"";"";"";""
"CHEMBL387639";"";"None";"366.51";"1";"5.65";"21";"CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1n1ccnc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL916379";"Inhibition of ATRA-induced CYP26 in human T47D cell microsome assessed as ATRA metabolism using [11.12-3H]-ATRA";"F";"BAO_0000251";"microsome format";"Homo sapiens";"None";"None";"T47D";"None";"";"";"";"CHEMBL5141";"Cytochrome P450 26A1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149300";"1";"Scientific Literature";"J Med Chem";"2004";"CHEMBL3307606";"";"";"";""
"CHEMBL224995";"";"None";"343.47";"1";"5.13";"15";"COC(=O)/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)/C(=N/O)CCC1(C)C";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL916379";"Inhibition of ATRA-induced CYP26 in human T47D cell microsome assessed as ATRA metabolism using [11.12-3H]-ATRA";"F";"BAO_0000251";"microsome format";"Homo sapiens";"None";"None";"T47D";"None";"";"";"";"CHEMBL5141";"Cytochrome P450 26A1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149300";"1";"Scientific Literature";"J Med Chem";"2004";"CHEMBL3307606";"";"";"";""
"CHEMBL5833159";"";"None";"407.55";"1";"5.96";"BDBM476234";"Cc1cc2c(cc1C(=O)Nc1ccc(C(C)(C)C(=O)O)cc1)C(C)(C)CCC2(C)C";"IC50";"'='";"1774.0";"nM";"5.75";"";"1177407";"UO_0000065";"14.11";"0.26";"-0.21";"8.66";"1";"CHEMBL5738170";"Retinoid Activity Assays: This retinoid activity assay measures the ability of test compounds to induce expression of a transiently transfected RA sensitive reporter construct. In this assay, MCF-7 cells are transfected with a construct comprising an upstream promoter of the CYP26A1 gene containing 2 RA response elements driving expression of firefly luciferase (pCYP26A1-luc). Since CYP26A1 is highly inducible by RA in these cells, this construct serves as a sensitive reporter of retinoid-like transcriptional activity.MCF-7 cells were maintained in RPMI-1640 medium containing 10% FBS. Exponentially growing cells were harvested by incubation in trypsin. Cells were then collected and plated in 24-well plates at 50,000 cells/well. Once cells reached 80-90% confluence (e.g., the next day), cells were transfected with two plasmids. The first plasmid was CYP26A1-luc construct (375 ng). The second plasmid was a control plasmid comprising the Renilla luciferase gene driven by constitutive thymidine kinase promoter (pRL-tk) (25 ng). Transfection was performed using FuGene 6 transfection reagent (Promega) with a 1:3 ratio of DNA:FuGene. 24 hours after transfection, cells were treated with test compounds diluted in DMSO in triplicate at 0.1, 1 and 10 μM final concentrations. As a positive control for reporter activation, cells were also treated with RA diluted in DMSO at the same concentrations listed above. DMSO treatment alone served as a negative control. After 24 hours of treatment, cells were harvested in passive lysis buffer (Promega) and luciferase activity in cell lysates were read using a luminometer. Data are expressed as the activity of firefly luciferase relative to Renilla luciferase (see Table 3). For CYP26A1 inhibitor compounds, no activation of the reporter was detected, while the related retinoid-like compound induces luciferase expression.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5141";"Cytochrome P450 26A1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5729156";"37";"BindingDB Patent Bioactivity Data";"";"2022";"None";"";"";"";"1774.0"
"CHEMBL5976308";"";"None";"373.52";"0";"4.94";"BDBM476238";"Cc1ccc(NS(=O)(=O)c2cc(C)c3c(c2)C(C)(C)CC(C)(C)O3)cc1";"IC50";"'='";"1900.0";"nM";"5.72";"";"1177415";"UO_0000065";"15.32";"0.30";"0.78";"10.33";"1";"CHEMBL5738170";"Retinoid Activity Assays: This retinoid activity assay measures the ability of test compounds to induce expression of a transiently transfected RA sensitive reporter construct. In this assay, MCF-7 cells are transfected with a construct comprising an upstream promoter of the CYP26A1 gene containing 2 RA response elements driving expression of firefly luciferase (pCYP26A1-luc). Since CYP26A1 is highly inducible by RA in these cells, this construct serves as a sensitive reporter of retinoid-like transcriptional activity.MCF-7 cells were maintained in RPMI-1640 medium containing 10% FBS. Exponentially growing cells were harvested by incubation in trypsin. Cells were then collected and plated in 24-well plates at 50,000 cells/well. Once cells reached 80-90% confluence (e.g., the next day), cells were transfected with two plasmids. The first plasmid was CYP26A1-luc construct (375 ng). The second plasmid was a control plasmid comprising the Renilla luciferase gene driven by constitutive thymidine kinase promoter (pRL-tk) (25 ng). Transfection was performed using FuGene 6 transfection reagent (Promega) with a 1:3 ratio of DNA:FuGene. 24 hours after transfection, cells were treated with test compounds diluted in DMSO in triplicate at 0.1, 1 and 10 μM final concentrations. As a positive control for reporter activation, cells were also treated with RA diluted in DMSO at the same concentrations listed above. DMSO treatment alone served as a negative control. After 24 hours of treatment, cells were harvested in passive lysis buffer (Promega) and luciferase activity in cell lysates were read using a luminometer. Data are expressed as the activity of firefly luciferase relative to Renilla luciferase (see Table 3). For CYP26A1 inhibitor compounds, no activation of the reporter was detected, while the related retinoid-like compound induces luciferase expression.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5141";"Cytochrome P450 26A1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5729156";"37";"BindingDB Patent Bioactivity Data";"";"2022";"None";"";"";"";"1900.0"
"CHEMBL2146981";"";"None";"417.43";"1";"5.43";"7";"COC(=O)C(C)(C)C(c1ccc(Nc2ccc(C(F)(F)F)cc2)cc1)n1ccnc1";"IC50";"'='";"9.4";"nM";"8.03";"";"";"UO_0000065";"19.23";"0.37";"2.60";"14.30";"0";"CHEMBL2148657";"Inhibition of CYP26A1-mediated retinoic acid metabolism in human MCF7 cell microsomes using [3H]ATRA as substrate after 1 hr by scintillation counting";"B";"BAO_0000251";"microsome format";"Homo sapiens";"None";"None";"MCF7";"Microsome";"";"";"";"CHEMBL5141";"Cytochrome P450 26A1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2146372";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3308403";"";"";"";"9.4"
"CHEMBL2147089";"";"None";"430.31";"0";"3.97";"16";"COC(=O)C(C)(C)C(c1ccc(Nc2ccc(Br)nc2)cc1)n1cncn1";"IC50";"'='";"500.0";"nM";"6.30";"";"";"UO_0000065";"14.64";"0.32";"2.33";"7.69";"0";"CHEMBL2148657";"Inhibition of CYP26A1-mediated retinoic acid metabolism in human MCF7 cell microsomes using [3H]ATRA as substrate after 1 hr by scintillation counting";"B";"BAO_0000251";"microsome format";"Homo sapiens";"None";"None";"MCF7";"Microsome";"";"";"";"CHEMBL5141";"Cytochrome P450 26A1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2146372";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3308403";"";"";"";"500.0"
"CHEMBL1831084";"";"None";"441.58";"1";"6.74";"6";"CCCCOC(=O)C(C)(C)C(c1ccc(Nc2ccc3ccccc3c2)cc1)n1ccnc1";"IC50";"'='";"200.0";"nM";"6.70";"";"";"UO_0000065";"15.17";"0.28";"-0.04";"11.93";"0";"CHEMBL1833279";"Inhibition of human CYP26A1 assessed using [11,12-3H]ATRA as substrate by scintillation counting";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5141";"Cytochrome P450 26A1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1828563";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"200.0"
"CHEMBL2146980";"";"None";"363.46";"0";"4.72";"6";"COC(=O)C(C)(C)C(c1ccc(Nc2ccc(C)cc2)cc1)n1ccnc1";"IC50";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"21.45";"0.39";"3.08";"13.88";"0";"CHEMBL2148657";"Inhibition of CYP26A1-mediated retinoic acid metabolism in human MCF7 cell microsomes using [3H]ATRA as substrate after 1 hr by scintillation counting";"B";"BAO_0000251";"microsome format";"Homo sapiens";"None";"None";"MCF7";"Microsome";"";"";"";"CHEMBL5141";"Cytochrome P450 26A1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2146372";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3308403";"";"";"";"16.0"
"CHEMBL2146987";"";"None";"429.32";"0";"4.57";"15";"COC(=O)C(C)(C)C(c1ccc(Nc2ccc(Br)nc2)cc1)n1ccnc1";"IC50";"'='";"5.7";"nM";"8.24";"";"";"UO_0000065";"19.20";"0.42";"3.67";"11.94";"0";"CHEMBL2148657";"Inhibition of CYP26A1-mediated retinoic acid metabolism in human MCF7 cell microsomes using [3H]ATRA as substrate after 1 hr by scintillation counting";"B";"BAO_0000251";"microsome format";"Homo sapiens";"None";"None";"MCF7";"Microsome";"";"";"";"CHEMBL5141";"Cytochrome P450 26A1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2146372";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3308403";"";"";"";"5.7"
