#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
AANAT	PCSK2	9606.ENSP00000250615	9606.ENSP00000262545	0	0	0	0	0	0	0	0.218	0.218
AANAT	BDNF	9606.ENSP00000250615	9606.ENSP00000414303	0	0	0	0	0	0	0	0.244	0.243
AANAT	GK5	9606.ENSP00000250615	9606.ENSP00000418001	0	0	0	0	0	0.061	0.217	0.064	0.251
AANAT	PDE10A	9606.ENSP00000250615	9606.ENSP00000355847	0	0	0	0	0.074	0	0	0.246	0.272
AANAT	PLD3	9606.ENSP00000250615	9606.ENSP00000387050	0	0	0	0	0	0	0	0.274	0.274
AANAT	VIP	9606.ENSP00000250615	9606.ENSP00000356213	0	0	0	0	0	0	0	0.292	0.292
AANAT	OPN3	9606.ENSP00000250615	9606.ENSP00000355512	0	0	0	0	0	0	0	0.299	0.299
AANAT	ADCYAP1	9606.ENSP00000250615	9606.ENSP00000462647	0	0	0	0	0	0	0	0.301	0.301
AANAT	RHBDF2	9606.ENSP00000250615	9606.ENSP00000322775	0	0	0	0	0.062	0	0	0.287	0.303
AANAT	PPM1E	9606.ENSP00000250615	9606.ENSP00000312411	0	0	0	0	0	0.309	0	0	0.309
AANAT	SLC1A7	9606.ENSP00000250615	9606.ENSP00000478639	0	0	0	0	0.068	0	0	0.307	0.326
AANAT	TENM1	9606.ENSP00000250615	9606.ENSP00000403954	0	0	0	0	0	0	0	0.348	0.347
AANAT	PGM2L1	9606.ENSP00000250615	9606.ENSP00000298198	0.042	0	0	0	0.067	0	0.288	0.166	0.398
AANAT	KANK2	9606.ENSP00000250615	9606.ENSP00000468002	0	0	0	0	0	0.071	0	0.380	0.399
AANAT	HDC	9606.ENSP00000250615	9606.ENSP00000267845	0	0	0	0	0	0.046	0.163	0.347	0.433
AANAT	FOS	9606.ENSP00000250615	9606.ENSP00000306245	0	0	0	0	0.057	0.063	0	0.457	0.478
AARD	CBLN4	9606.ENSP00000367528	9606.ENSP00000064571	0	0	0	0	0	0	0	0.283	0.283
AARD	HSD17B1	9606.ENSP00000367528	9606.ENSP00000225929	0	0	0	0	0	0	0	0.327	0.327
AARD	GNG13	9606.ENSP00000367528	9606.ENSP00000248150	0	0	0	0	0	0	0	0.280	0.280
AARD	OXGR1	9606.ENSP00000367528	9606.ENSP00000298440	0	0	0	0	0	0	0	0.222	0.222
AARD	GPR182	9606.ENSP00000367528	9606.ENSP00000300098	0	0	0	0	0	0	0	0.184	0.183
AARD	DLEC1	9606.ENSP00000367528	9606.ENSP00000308597	0	0	0	0	0	0	0	0.381	0.381
AARD	PPP1R32	9606.ENSP00000367528	9606.ENSP00000344140	0	0	0	0	0	0	0	0.392	0.392
AARD	TAF7L	9606.ENSP00000367528	9606.ENSP00000361998	0	0	0	0	0	0	0	0.271	0.271
AARD	ZNF385B	9606.ENSP00000367528	9606.ENSP00000386845	0	0	0	0	0	0	0	0.158	0.158
AARD	LPIN3	9606.ENSP00000367528	9606.ENSP00000487971	0	0	0	0	0	0	0	0.218	0.218
AARD	MAL2	9606.ENSP00000367528	9606.ENSP00000479708	0	0	0	0	0	0	0	0.220	0.220
AARD	SYBU	9606.ENSP00000367528	9606.ENSP00000407118	0	0	0	0	0	0	0	0.228	0.227
AARD	KCNV1	9606.ENSP00000367528	9606.ENSP00000435954	0	0	0	0	0	0	0	0.239	0.238
ABCC12	SLC10A1	9606.ENSP00000311030	9606.ENSP00000216540	0	0	0	0	0.107	0	0	0.150	0.209
ABCC12	SLC32A1	9606.ENSP00000311030	9606.ENSP00000217420	0	0	0	0	0.134	0.054	0	0.068	0.169
ABCC12	CP	9606.ENSP00000311030	9606.ENSP00000264613	0	0	0	0	0.110	0.059	0	0.085	0.166
ABCC12	RSPO2	9606.ENSP00000311030	9606.ENSP00000276659	0	0	0	0	0.102	0.063	0	0.074	0.152
ABCC12	SLC22A9	9606.ENSP00000311030	9606.ENSP00000279178	0	0	0	0	0.062	0.070	0	0.163	0.206
ABCC12	ABCC3	9606.ENSP00000311030	9606.ENSP00000285238	0	0	0	0.803	0	0	0	0.233	0.233
ABCC12	RGL4	9606.ENSP00000311030	9606.ENSP00000290691	0	0	0	0	0	0	0	0.192	0.192
ABCC12	KCNF1	9606.ENSP00000311030	9606.ENSP00000295082	0	0	0	0	0.121	0.049	0	0.102	0.184
ABCC12	SYN1	9606.ENSP00000311030	9606.ENSP00000295987	0	0	0	0	0.099	0.089	0	0.056	0.157
ABCC12	BSN	9606.ENSP00000311030	9606.ENSP00000296452	0	0	0	0	0.086	0.071	0	0.090	0.159
ABCC12	CARTPT	9606.ENSP00000311030	9606.ENSP00000296777	0	0	0	0	0.122	0.053	0	0.091	0.178
ABCC12	KCNJ4	9606.ENSP00000311030	9606.ENSP00000306497	0	0	0	0	0.109	0.287	0	0.076	0.361
ABCC12	AQP1	9606.ENSP00000311030	9606.ENSP00000311165	0	0	0	0	0.075	0.071	0	0.090	0.150
ABCC12	CABP1	9606.ENSP00000311030	9606.ENSP00000317310	0	0	0	0	0.141	0	0	0.051	0.150
ABCC12	SV2B	9606.ENSP00000311030	9606.ENSP00000377779	0	0	0	0	0.100	0.070	0	0.070	0.153
ABCC12	KCNC2	9606.ENSP00000311030	9606.ENSP00000449253	0	0	0	0	0.123	0.049	0	0.067	0.154
ABCC12	ELAVL4	9606.ENSP00000311030	9606.ENSP00000349594	0	0	0	0	0.084	0.056	0	0.102	0.155
ABCC12	SYN2	9606.ENSP00000311030	9606.ENSP00000480050	0	0	0	0	0.098	0.089	0	0.056	0.156
ABCC12	GSTZ1	9606.ENSP00000311030	9606.ENSP00000451976	0	0	0	0	0.103	0.051	0	0.089	0.156
ABCC12	CYP4X1	9606.ENSP00000311030	9606.ENSP00000360968	0	0	0	0	0.114	0.050	0	0.079	0.157
ABCC12	CA10	9606.ENSP00000311030	9606.ENSP00000405388	0	0	0	0	0.130	0	0	0.073	0.159
ABCC12	BACE2	9606.ENSP00000311030	9606.ENSP00000332979	0	0	0	0	0.103	0	0	0.102	0.160
ABCC12	NETO2	9606.ENSP00000311030	9606.ENSP00000455169	0	0	0	0	0.067	0.045	0	0.136	0.163
ABCC12	ERICH3	9606.ENSP00000311030	9606.ENSP00000322609	0	0	0	0	0.106	0.090	0	0.056	0.164
ABCC12	NXPH1	9606.ENSP00000311030	9606.ENSP00000384551	0	0	0	0	0.147	0	0	0.064	0.167
ABCC12	ATP1A3	9606.ENSP00000311030	9606.ENSP00000444688	0	0	0	0	0.106	0.078	0	0.072	0.169
ABCC12	HLA-DRB5	9606.ENSP00000311030	9606.ENSP00000364114	0	0	0	0	0	0.090	0	0.128	0.173
ABCC12	GSTO2	9606.ENSP00000311030	9606.ENSP00000345023	0	0	0	0	0.106	0	0	0.114	0.174
ABCC12	OCA2	9606.ENSP00000311030	9606.ENSP00000346659	0	0	0	0	0.104	0	0	0.116	0.174
ABCC12	PNMA8B	9606.ENSP00000311030	9606.ENSP00000473036	0	0	0	0	0.099	0.053	0	0.113	0.177
ABCC12	ITFG1	9606.ENSP00000311030	9606.ENSP00000319918	0	0	0	0	0	0	0	0.185	0.185
ABCC12	TLR4	9606.ENSP00000311030	9606.ENSP00000363089	0	0	0	0	0.047	0	0	0.179	0.185
ABCC12	SLC22A10	9606.ENSP00000311030	9606.ENSP00000327569	0	0	0	0	0.076	0.070	0	0.134	0.191
ABCC12	S100A8	9606.ENSP00000311030	9606.ENSP00000357721	0	0	0	0	0.055	0.065	0	0.165	0.198
ABCC12	PROM2	9606.ENSP00000311030	9606.ENSP00000318270	0	0	0	0	0.062	0	0	0.205	0.223
ABCC12	S100A9	9606.ENSP00000311030	9606.ENSP00000357727	0	0	0	0	0.055	0.065	0	0.195	0.227
ABCC12	SLC22A6	9606.ENSP00000311030	9606.ENSP00000367102	0	0	0	0	0.099	0.070	0	0.161	0.236
ABCC12	PACSIN1	9606.ENSP00000311030	9606.ENSP00000484060	0	0	0	0	0.109	0	0	0.197	0.253
ABCC12	TMEM59L	9606.ENSP00000311030	9606.ENSP00000470879	0	0	0	0	0.104	0.071	0	0.194	0.271
ABCC12	KCNJ6	9606.ENSP00000311030	9606.ENSP00000477437	0	0	0	0	0.074	0.287	0	0.076	0.337
ABCC12	ABCG4	9606.ENSP00000311030	9606.ENSP00000481728	0	0	0	0.553	0.118	0.100	0	0.263	0.364
ABCC3	HMOX1	9606.ENSP00000285238	9606.ENSP00000216117	0	0	0	0	0.059	0	0	0.262	0.276
ABCC3	SLC10A1	9606.ENSP00000285238	9606.ENSP00000216540	0	0	0	0	0.098	0	0	0.732	0.748
ABCC3	SLCO4A1	9606.ENSP00000285238	9606.ENSP00000217159	0	0	0	0	0.042	0	0	0.582	0.583
ABCC3	CHI3L1	9606.ENSP00000285238	9606.ENSP00000255409	0	0	0	0	0.087	0	0	0.127	0.169
ABCC3	CP	9606.ENSP00000285238	9606.ENSP00000264613	0	0	0	0	0.127	0.059	0	0.105	0.202
ABCC3	SLC27A2	9606.ENSP00000285238	9606.ENSP00000267842	0	0	0	0	0.064	0	0	0.135	0.157
ABCC3	EGFR	9606.ENSP00000285238	9606.ENSP00000275493	0	0	0	0	0.064	0.106	0	0.319	0.381
ABCC3	SLC22A9	9606.ENSP00000285238	9606.ENSP00000279178	0	0	0	0	0.056	0.070	0	0.489	0.513
ABCC3	SQOR	9606.ENSP00000285238	9606.ENSP00000456019	0	0	0	0	0.102	0	0	0.100	0.157
ABCC3	S100A4	9606.ENSP00000285238	9606.ENSP00000357704	0	0	0	0	0.081	0.065	0	0.100	0.160
ABCC3	CCK	9606.ENSP00000285238	9606.ENSP00000379472	0	0	0	0	0	0	0	0.164	0.164
ABCC3	DDIT4L	9606.ENSP00000285238	9606.ENSP00000354830	0	0	0	0	0	0	0	0.164	0.164
ABCC3	SLC22A10	9606.ENSP00000285238	9606.ENSP00000327569	0	0	0	0	0.056	0.070	0	0.128	0.167
ABCC3	GBP2	9606.ENSP00000285238	9606.ENSP00000359497	0	0	0	0	0.085	0.045	0	0.126	0.170
ABCC3	SLC16A14	9606.ENSP00000285238	9606.ENSP00000295190	0	0	0	0	0.059	0	0	0.157	0.173
ABCC3	SLC7A7	9606.ENSP00000285238	9606.ENSP00000380666	0	0	0	0	0.080	0.071	0	0.114	0.177
ABCC3	TLR4	9606.ENSP00000285238	9606.ENSP00000363089	0	0	0	0	0.047	0	0	0.174	0.180
ABCC3	CD163	9606.ENSP00000285238	9606.ENSP00000352071	0	0	0	0	0.055	0.112	0	0.102	0.181
ABCC3	SLC4A11	9606.ENSP00000285238	9606.ENSP00000369399	0	0	0	0	0.042	0.071	0	0.158	0.185
ABCC3	MET	9606.ENSP00000285238	9606.ENSP00000317272	0	0	0	0	0.091	0.054	0	0.136	0.193
ABCC3	ATP1B1	9606.ENSP00000285238	9606.ENSP00000356790	0	0	0	0	0.067	0	0	0.173	0.196
ABCC3	NNMT	9606.ENSP00000285238	9606.ENSP00000441434	0	0	0	0	0.084	0	0	0.160	0.197
ABCC3	GSTA4	9606.ENSP00000285238	9606.ENSP00000360002	0	0	0	0	0.056	0	0	0.186	0.199
ABCC3	CYP17A1	9606.ENSP00000285238	9606.ENSP00000358903	0	0	0	0	0.093	0.050	0	0.145	0.199
ABCC3	GSTZ1	9606.ENSP00000285238	9606.ENSP00000451976	0	0	0	0	0.103	0.051	0	0.136	0.200
ABCC3	S100A9	9606.ENSP00000285238	9606.ENSP00000357727	0	0	0	0	0.067	0.065	0	0.162	0.206
ABCC3	ATP1A3	9606.ENSP00000285238	9606.ENSP00000444688	0	0	0	0	0.066	0.078	0	0.162	0.216
ABCC3	GSTO2	9606.ENSP00000285238	9606.ENSP00000345023	0	0	0	0	0.106	0	0	0.161	0.217
ABCC3	SLC16A3	9606.ENSP00000285238	9606.ENSP00000463978	0	0	0	0	0.097	0	0	0.173	0.221
ABCC3	PXDNL	9606.ENSP00000285238	9606.ENSP00000348645	0	0	0	0	0	0	0	0.223	0.223
ABCC3	TGFBI	9606.ENSP00000285238	9606.ENSP00000416330	0	0	0	0	0.197	0	0	0.073	0.224
ABCC3	AQP1	9606.ENSP00000285238	9606.ENSP00000311165	0	0	0	0	0.060	0.071	0	0.190	0.232
ABCC3	ALB	9606.ENSP00000285238	9606.ENSP00000295897	0	0	0	0	0	0	0	0.273	0.273
ABCC3	FMO1	9606.ENSP00000285238	9606.ENSP00000346901	0	0	0	0	0.074	0	0	0.251	0.276
ABCC3	GSTM4	9606.ENSP00000285238	9606.ENSP00000358851	0	0	0	0	0.067	0	0	0.292	0.311
ABCC3	KCNJ4	9606.ENSP00000285238	9606.ENSP00000306497	0	0	0	0	0.052	0.287	0	0.076	0.320
ABCC3	KCNJ6	9606.ENSP00000285238	9606.ENSP00000477437	0	0	0	0	0.052	0.287	0	0.104	0.342
ABCC3	NFE2	9606.ENSP00000285238	9606.ENSP00000439120	0	0	0	0	0.054	0	0	0.368	0.378
ABCC3	DSE	9606.ENSP00000285238	9606.ENSP00000494147	0	0	0	0	0.049	0	0	0.398	0.403
ABCC3	CYP2C8	9606.ENSP00000285238	9606.ENSP00000360317	0	0	0	0	0.093	0.050	0	0.386	0.425
ABCC3	SLC22A6	9606.ENSP00000285238	9606.ENSP00000367102	0	0	0	0	0.056	0.070	0	0.398	0.426
ABCC3	ABCG4	9606.ENSP00000285238	9606.ENSP00000481728	0	0	0	0	0.057	0.100	0	0.423	0.468
ABCC3	SLC51B	9606.ENSP00000285238	9606.ENSP00000335292	0	0	0	0	0.077	0	0	0.808	0.815
ABCG4	CACNG3	9606.ENSP00000481728	9606.ENSP00000005284	0	0	0	0	0.152	0	0	0.046	0.156
ABCG4	CAMK1G	9606.ENSP00000481728	9606.ENSP00000009105	0	0	0	0	0.138	0.070	0	0.065	0.184
ABCG4	PRRT1	9606.ENSP00000481728	9606.ENSP00000211413	0	0	0	0	0.141	0.067	0	0.158	0.266
ABCG4	EEF1A2	9606.ENSP00000481728	9606.ENSP00000217182	0	0.001	0	0	0.159	0	0	0.099	0.210
ABCG4	SLC32A1	9606.ENSP00000481728	9606.ENSP00000217420	0	0	0	0	0.202	0.062	0	0.116	0.280
ABCG4	NEFM	9606.ENSP00000481728	9606.ENSP00000221166	0	0	0	0	0.152	0.070	0	0.049	0.185
ABCG4	RAB3A	9606.ENSP00000481728	9606.ENSP00000222256	0	0	0	0	0.200	0	0	0.078	0.231
ABCG4	HLF	9606.ENSP00000481728	9606.ENSP00000226067	0	0	0	0	0.083	0	0	0.132	0.170
ABCG4	DGAT2	9606.ENSP00000481728	9606.ENSP00000228027	0	0	0	0	0.096	0	0	0.154	0.203
ABCG4	SLC30A3	9606.ENSP00000481728	9606.ENSP00000233535	0	0	0	0	0.094	0.071	0	0.071	0.150
ABCG4	SLC8A2	9606.ENSP00000481728	9606.ENSP00000236877	0	0	0	0	0.248	0	0	0	0.248
ABCG4	FOSB	9606.ENSP00000481728	9606.ENSP00000245919	0	0	0	0	0.134	0.047	0	0.064	0.160
ABCG4	SYNGR3	9606.ENSP00000481728	9606.ENSP00000248121	0	0	0	0	0.176	0	0	0.044	0.179
ABCG4	GNG13	9606.ENSP00000481728	9606.ENSP00000248150	0	0	0	0	0.188	0	0	0	0.188
ABCG4	SNAP25	9606.ENSP00000481728	9606.ENSP00000254976	0	0	0	0	0.177	0	0	0.108	0.235
ABCG4	NGEF	9606.ENSP00000481728	9606.ENSP00000264051	0	0	0	0	0.159	0	0	0	0.159
ABCG4	NPTX2	9606.ENSP00000481728	9606.ENSP00000265634	0	0	0	0	0.084	0.133	0	0	0.171
ABCG4	CBLN2	9606.ENSP00000481728	9606.ENSP00000269503	0	0	0	0	0.131	0.060	0	0.054	0.159
ABCG4	GABRB2	9606.ENSP00000481728	9606.ENSP00000274547	0	0	0	0	0.182	0	0	0	0.182
ABCG4	STAR	9606.ENSP00000481728	9606.ENSP00000276449	0	0	0	0	0.055	0	0	0.158	0.170
ABCG4	RSPO2	9606.ENSP00000481728	9606.ENSP00000276659	0	0	0	0	0.138	0	0	0.069	0.163
ABCG4	KCNS2	9606.ENSP00000481728	9606.ENSP00000287042	0	0	0	0	0.121	0.046	0	0.068	0.150
ABCG4	HTR5A	9606.ENSP00000481728	9606.ENSP00000287907	0	0	0	0	0.248	0	0	0.042	0.248
ABCG4	DGKI	9606.ENSP00000481728	9606.ENSP00000288490	0	0	0	0	0.159	0	0	0.071	0.185
ABCG4	RGL4	9606.ENSP00000481728	9606.ENSP00000290691	0	0	0	0	0	0	0	0.156	0.156
ABCG4	GNG3	9606.ENSP00000481728	9606.ENSP00000294117	0	0	0	0	0.178	0	0	0.108	0.236
ABCG4	KCNF1	9606.ENSP00000481728	9606.ENSP00000295082	0	0	0	0	0.158	0.046	0	0.068	0.186
ABCG4	SYN1	9606.ENSP00000481728	9606.ENSP00000295987	0	0	0	0	0.189	0	0	0.064	0.208
ABCG4	BSN	9606.ENSP00000481728	9606.ENSP00000296452	0	0	0	0	0.189	0.050	0	0.049	0.203
ABCG4	CARTPT	9606.ENSP00000481728	9606.ENSP00000296777	0	0	0	0	0.138	0	0	0.071	0.164
ABCG4	NEUROD6	9606.ENSP00000481728	9606.ENSP00000297142	0	0	0	0	0.199	0	0	0.084	0.235
ABCG4	LIPC	9606.ENSP00000481728	9606.ENSP00000299022	0	0	0	0	0	0.081	0	0.158	0.193
ABCG4	ATP6V1G2	9606.ENSP00000481728	9606.ENSP00000302194	0	0	0	0	0.163	0	0	0.067	0.185
ABCG4	CPLX1	9606.ENSP00000481728	9606.ENSP00000305613	0	0	0	0	0.177	0	0	0.045	0.180
ABCG4	KCNJ4	9606.ENSP00000481728	9606.ENSP00000306497	0	0	0	0	0.262	0	0	0.049	0.269
ABCG4	ZCCHC12	9606.ENSP00000481728	9606.ENSP00000308921	0	0	0	0	0.188	0	0	0.049	0.194
ABCG4	NWD2	9606.ENSP00000481728	9606.ENSP00000309501	0	0	0	0	0.194	0.046	0	0.062	0.216
ABCG4	PHYHIP	9606.ENSP00000481728	9606.ENSP00000320017	0	0	0	0	0.241	0	0	0.048	0.246
ABCG4	KDM5D	9606.ENSP00000481728	9606.ENSP00000322408	0	0	0	0	0	0.179	0	0.083	0.214
ABCG4	TMEM151A	9606.ENSP00000481728	9606.ENSP00000326244	0	0	0	0	0.195	0	0	0	0.195
ABCG4	NPTXR	9606.ENSP00000481728	9606.ENSP00000327545	0	0	0	0	0.109	0.133	0	0	0.194
ABCG4	SULT4A1	9606.ENSP00000481728	9606.ENSP00000332565	0	0	0	0	0.197	0	0	0.048	0.203
ABCG4	PPFIA3	9606.ENSP00000481728	9606.ENSP00000335614	0	0	0	0	0.153	0	0	0	0.153
ABCG4	SCN8A	9606.ENSP00000481728	9606.ENSP00000346534	0	0	0	0	0.117	0.069	0	0.065	0.164
ABCG4	LINGO1	9606.ENSP00000481728	9606.ENSP00000347451	0	0	0	0	0.192	0	0	0.066	0.214
ABCG4	AMPH	9606.ENSP00000481728	9606.ENSP00000348602	0	0	0	0	0.134	0	0	0.085	0.174
ABCG4	CNNM1	9606.ENSP00000481728	9606.ENSP00000349147	0	0	0	0	0.174	0	0	0.111	0.235
ABCG4	GAD1	9606.ENSP00000481728	9606.ENSP00000350928	0.049	0	0	0	0.169	0.055	0	0.078	0.219
ABCG4	PTPN5	9606.ENSP00000481728	9606.ENSP00000351342	0	0	0	0	0.177	0.048	0	0.068	0.206
ABCG4	RGS7	9606.ENSP00000481728	9606.ENSP00000355523	0	0	0	0	0.177	0	0	0.051	0.186
ABCG4	ELOVL4	9606.ENSP00000481728	9606.ENSP00000358831	0	0	0	0	0.160	0.050	0	0.115	0.232
ABCG4	INA	9606.ENSP00000481728	9606.ENSP00000358865	0	0	0	0	0.138	0.070	0	0.049	0.171
ABCG4	CYP4X1	9606.ENSP00000481728	9606.ENSP00000360968	0	0	0	0	0.162	0.066	0	0.068	0.207
ABCG4	LRRC73	9606.ENSP00000481728	9606.ENSP00000361518	0	0	0	0	0.120	0	0	0.278	0.337
ABCG4	VSTM2L	9606.ENSP00000481728	9606.ENSP00000362560	0	0	0	0	0.175	0	0	0	0.175
ABCG4	NAP1L2	9606.ENSP00000481728	9606.ENSP00000362616	0	0	0	0	0.134	0	0	0.167	0.247
ABCG4	DIRAS2	9606.ENSP00000481728	9606.ENSP00000364919	0	0	0	0	0.155	0.056	0	0.064	0.188
ABCG4	FGF14	9606.ENSP00000481728	9606.ENSP00000365301	0	0	0	0	0.174	0	0	0.093	0.219
ABCG4	GAD2	9606.ENSP00000481728	9606.ENSP00000365437	0.049	0	0	0	0.157	0.055	0	0.078	0.208
ABCG4	GPR158	9606.ENSP00000481728	9606.ENSP00000365529	0	0	0	0	0.138	0	0	0.066	0.160
ABCG4	ACOT7	9606.ENSP00000481728	9606.ENSP00000367086	0	0	0	0	0.078	0	0	0.139	0.173
ABCG4	SLC22A6	9606.ENSP00000481728	9606.ENSP00000367102	0	0	0	0	0.104	0.094	0	0.074	0.183
ABCG4	GABRD	9606.ENSP00000481728	9606.ENSP00000367848	0	0	0	0	0.244	0	0	0	0.243
ABCG4	MBTPS2	9606.ENSP00000481728	9606.ENSP00000368798	0.057	0	0	0	0	0	0	0.156	0.170
ABCG4	SH3GL2	9606.ENSP00000481728	9606.ENSP00000369981	0	0	0	0	0.169	0	0	0	0.169
ABCG4	FRMPD4	9606.ENSP00000481728	9606.ENSP00000370057	0	0	0	0	0.206	0	0	0	0.206
ABCG4	PRMT8	9606.ENSP00000481728	9606.ENSP00000372067	0	0	0	0	0.096	0.071	0	0.073	0.153
ABCG4	SLC7A4	9606.ENSP00000481728	9606.ENSP00000372390	0	0	0	0	0.100	0.067	0	0.071	0.152
ABCG4	CPNE9	9606.ENSP00000481728	9606.ENSP00000373343	0	0	0	0	0.179	0	0	0.065	0.199
ABCG4	RPH3A	9606.ENSP00000481728	9606.ENSP00000374036	0	0	0	0	0.162	0	0	0	0.162
ABCG4	RFLNA	9606.ENSP00000481728	9606.ENSP00000374377	0	0	0	0	0.066	0	0	0.144	0.166
ABCG4	SPHKAP	9606.ENSP00000481728	9606.ENSP00000375909	0	0	0	0	0.190	0	0	0	0.190
ABCG4	GAP43	9606.ENSP00000481728	9606.ENSP00000377372	0	0	0	0	0.143	0	0	0.089	0.185
ABCG4	TAGLN3	9606.ENSP00000481728	9606.ENSP00000377494	0	0	0	0	0.146	0	0	0.052	0.156
ABCG4	KRT222	9606.ENSP00000481728	9606.ENSP00000377616	0	0	0	0	0.138	0.051	0	0.050	0.154
ABCG4	SV2B	9606.ENSP00000481728	9606.ENSP00000377779	0	0	0	0	0.107	0.094	0	0.074	0.185
ABCG4	CCK	9606.ENSP00000481728	9606.ENSP00000379472	0	0	0	0	0.177	0	0	0.067	0.199
ABCG4	SEPTIN5	9606.ENSP00000481728	9606.ENSP00000391311	0	0	0	0	0.137	0.045	0	0.064	0.161
ABCG4	SLC6A12	9606.ENSP00000481728	9606.ENSP00000399136	0	0	0	0	0.087	0	0	0.166	0.206
ABCG4	LY6H	9606.ENSP00000481728	9606.ENSP00000399485	0	0	0	0	0.195	0	0	0	0.195
ABCG4	CA10	9606.ENSP00000481728	9606.ENSP00000405388	0	0	0	0	0.193	0	0	0	0.193
ABCG4	PNCK	9606.ENSP00000481728	9606.ENSP00000405950	0	0	0	0	0.134	0.070	0	0.065	0.181
ABCG4	GABRG2	9606.ENSP00000481728	9606.ENSP00000410732	0	0	0	0	0.178	0	0	0	0.178
ABCG4	ARPP21	9606.ENSP00000481728	9606.ENSP00000412326	0	0	0	0	0.120	0	0	0.122	0.194
ABCG4	TMEM130	9606.ENSP00000481728	9606.ENSP00000413163	0	0	0	0	0.151	0	0	0	0.151
