,node,lap_barcode_0.7,lap_lamda_0.7,lap_sum_0.7,lap_sum_norm_0.7
0,SPP1,2.23606797749979,19.166747906372215,19.296741313144658,0.36524479022841116
1,TRAPPC2L,0.0,0.0,0.0,0.0
2,SPON2,0.0,0.0,0.0,0.0
3,RBM3,1.0,3.873020177686782,4.000035661937148,0.11917082944650245
4,CRYAB,1.0,12.126523683377293,12.167685755455324,0.1967619687989609
5,BACE2,0.0,0.0,0.0,0.0
6,FAM5B,0.0,0.0,0.0,0.0
7,C17orf108,0.0,0.0,0.0,0.0
8,C4A,1.7320508075688772,26.889436979414235,26.945163222179406,0.39613298834986216
9,TARBP1,0.0,0.0,0.0,0.0
10,LIN7B,0.0,0.0,0.0,0.0
11,LOC100289341,0.0,0.0,0.0,0.0
12,HSPB1,2.23606797749979,18.788752233769596,18.921342724605513,0.3616912550675774
13,CLEC18B,0.0,0.0,0.0,0.0
14,LOC100507165,0.0,0.0,0.0,0.0
15,MYL5,0.0,0.0,0.0,0.0
16,CAMKK2,1.0,7.343421991333022,7.4111973757816925,0.15179605709025346
17,XLOC_006951,0.0,0.0,0.0,0.0
18,CARTPT,1.0,4.310349924969502,4.424829541991939,0.1232821639047714
19,COG1,0.0,0.0,0.0,0.0
20,FAM131A,0.0,0.0,0.0,0.0
21,XLOC_014280,0.0,0.0,0.0,0.0
22,Q8WY88,0.0,0.0,0.0,0.0
23,XLOC_l2_015628,0.0,0.0,0.0,0.0
24,LOC100652912,0.0,0.0,0.0,0.0
25,FAM167B,0.0,0.0,0.0,0.0
26,FCGBP,0.0,0.0,0.0,0.0
27,SLC4A11,0.0,0.0,0.0,0.0
28,LAIR1,2.0,8.767527479628336,8.992749196215694,0.24794465351827502
29,LINC00473,0.0,0.0,0.0,0.0
30,C5AR1,3.0,24.253146782519565,24.437985368160753,0.47628546106519776
31,CCT6B,1.0,6.773133836631086,6.846556942647664,0.14643478140265898
32,XLOC_l2_002351,0.0,0.0,0.0,0.0
33,LOC100233156,0.0,0.0,0.0,0.0
34,C4B,1.0,25.18281408272691,25.202661072299264,0.31950408032816013
35,FRMPD2,0.0,0.0,0.0,0.0
36,LOC644189,0.0,0.0,0.0,0.0
37,SLAMF8,0.0,0.0,0.0,0.0
38,NOXA1,0.0,0.0,0.0,0.0
39,VGF,1.0,8.256489842919661,8.316827792267645,0.1603798027519428
40,SNX31,0.0,0.0,0.0,0.0
41,GEM,0.0,0.0,0.0,0.0
42,ACOT4,1.0,5.000046043225851,5.099064662698296,0.1297659931762537
43,XLOC_000647,0.0,0.0,0.0,0.0
44,PAK6,2.0,10.519489562443228,10.707925133019563,0.2644148390599895
45,PIAS2,1.0,4.056365101375463,4.177810172286048,0.12089445402771043
46,LOC728730,0.0,0.0,0.0,0.0
47,LOC283737,0.0,0.0,0.0,0.0
48,FXYD7,1.0,4.3367872024539205,4.45058684213308,0.12353070059951912
49,DHRS11,1.0,11.502218717001757,11.545606758145954,0.1908928813731086
50,HDC,1.0,3.8730201776868114,4.000035661937177,0.11917082944650273
51,CYP1B1-AS1,0.0,0.0,0.0,0.0
52,MEX3A,0.0,0.0,0.0,0.0
53,HSD17B1,1.0,8.483435541429689,8.542170601527017,0.16251331796840718
54,ANKRD16,0.0,0.0,0.0,0.0
55,SAP25,0.0,0.0,0.0,0.0
56,CIRBP,1.0,3.9630045863789265,4.087224651479339,0.12001677235905672
57,CHST6,0.0,0.0,0.0,0.0
58,ICA1,0.0,0.0,0.0,0.0
59,LOC728052,0.0,0.0,0.0,0.0
60,FAM181B,0.0,0.0,0.0,0.0
61,LPIN3,1.0,3.86435552102971,3.991646726967806,0.11908937305872039
62,EFHB,1.0,4.472177935261109,4.582616663505284,0.12480350810593518
63,TM7SF2,0.0,0.0,0.0,0.0
64,XLOC_003474,0.0,0.0,0.0,0.0
65,DSE,0.0,0.0,0.0,0.0
66,TCL1B,0.0,0.0,0.0,0.0
67,CHORDC1,0.0,0.0,0.0,0.0
68,XLOC_000604,0.0,0.0,0.0,0.0
69,XLOC_004398,0.0,0.0,0.0,0.0
70,LOC100289495,0.0,0.0,0.0,0.0
71,MYO10,1.0,7.586452656906167,7.652075791279033,0.15408078699027777
72,NEAT1,0.0,0.0,0.0,0.0
73,LOC100287628,0.0,0.0,0.0,0.0
74,RUNX3,1.0,7.092162209810083,7.162315603927143,0.1494339653181505
75,PCYOX1L,0.0,0.0,0.0,0.0
76,CRH,2.6457513110645907,26.956519389553108,27.08604691717403,0.4723820214159239
77,SPATA13,0.0,0.0,0.0,0.0
78,XLOC_011095,0.0,0.0,0.0,0.0
79,ZNF652,0.0,0.0,0.0,0.0
80,SERPINA3,1.0,6.313438904202394,6.392144459967746,0.14211319196647573
81,RHOJ,1.0,6.063303038464538,6.1452130749269624,0.13976166612025387
82,COPS7A,0.0,0.0,0.0,0.0
83,CCDC102A,0.0,0.0,0.0,0.0
84,INPP5D,0.0,0.0,0.0,0.0
85,MAFF,1.4142135623730951,8.544839293645614,8.66107837132479,0.1973711326284383
