node,lap_barcode_0.15,lap_lamda_0.15,lap_sum_0.15,lap_sum_norm_0.15,lap_barcode_0.4,lap_lamda_0.4,lap_sum_0.4,lap_sum_norm_0.4,lap_barcode_0.7,lap_lamda_0.7,lap_sum_0.7,lap_sum_norm_0.7,lap_barcode_0.9,lap_lamda_0.9,lap_sum_0.9,lap_sum_norm_0.9
HSPB1,3.0,188.47773813237416,188.50161211908983,0.424740327235608,2.23606797749979,36.11137489704261,36.18053892570921,0.3513604153780568,2.23606797749979,18.7887522337696,18.921342724605516,0.3616912550675774,1.7320508075688772,12.330328578134218,12.451385579314191,0.6556665443654686
CLEC18B,1.0,5.985683237367329,6.06864101905033,0.0328882788412147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC100507165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYL5,7.937253933193772,96.08760894132068,96.41487744150363,0.3539345998519722,1.0,3.519346077187184,3.6586605214221257,0.0889992657963088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAMKK2,5.744562646538029,87.91151350695064,88.09900230469563,0.2912837543424189,1.0,7.285725806720506,7.354032943270867,0.1093171609003052,1.0,7.343421991333022,7.4111973757816925,0.1517960570902534,1.0,4.933898136464137,5.034217994982368,0.3157904796796579
XLOC_006951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARTPT,9.433981132056603,310.0914947921001,310.2349676332425,0.7952533472579004,1.7320508075688772,38.12634459177444,38.16566718833471,0.326941994555695,1.0,4.310349924969502,4.424829541991939,0.1232821639047714,0.0,0.0,0.0,0.0
COG1,4.795831523312719,32.35995230665034,32.71339959846247,0.1647132290501263,1.0,5.2237540820925625,5.318609471485824,0.0981937670269031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM131A,2.23606797749979,13.06073737018811,13.25076830425422,0.0729215187106898,1.0,2.2361066530681706,2.4495250486361098,0.082076776327677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_014280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8WY88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_l2_015628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC100652912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM167B,1.0,12.176489856352164,12.2174835879508,0.0447265509294264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCGBP,7.937253933193772,106.4269160315702,106.72248336686556,0.3737057763837342,1.0,6.590065526197575,6.665505505179462,0.1055643920286883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC4A11,6.4031242374328485,39.66106061430384,40.174615481065686,0.2131386313092408,1.0,3.649766113682696,3.784282320940985,0.0897028222115574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAIR1,5.0,109.1656515822099,109.2800964740078,0.3159615449488739,5.656854249492381,18.288664577121597,19.14354335055196,0.4947179934899536,2.0,8.767527479628336,8.992749196215694,0.247944653518275,1.4142135623730951,6.869247168292265,7.013312816286701,0.4434834503007503
LINC00473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5AR1,5.916079783099616,171.7384302522386,171.8402991894015,0.4552581641303913,5.385164807134504,60.25550389526487,60.49566719751324,0.7020878213648469,3.0,24.253146782519565,24.437985368160756,0.4762854610651977,1.4142135623730951,8.49059548086421,8.607567113863924,0.4900522770701065
CCT6B,9.9498743710662,79.07735816956988,79.70086934957762,0.3645621287108455,2.0,22.156672205426048,22.246755341368303,0.259553115813906,1.0,6.773133836631086,6.846556942647664,0.1464347814026589,0.0,0.0,0.0,0.0
XLOC_l2_002351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC100233156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4B,1.0,134.53318080572936,134.53689730964908,0.2787011988904835,1.0,32.14880185920034,32.16435077818489,0.2434420785860649,1.0,25.18281408272691,25.202661072299264,0.3195040803281601,1.0,15.97656187054215,16.007827123106413,0.6329610040617919
FRMPD2,5.0,19.67981312879504,20.305049736070423,0.1448436650259833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC644189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLAMF8,7.681145747868608,130.68733942558833,130.91287440942904,0.4146058515766344,1.7320508075688772,13.247886673474316,13.36063251920426,0.192734098742746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOXA1,5.5677643628300215,26.04945523690185,26.637832459480503,0.1691980582555873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VGF,3.605551275463989,206.19533041845935,206.22685151642509,0.4716048952498468,3.0,28.532405566089125,28.689687474557715,0.3639612838902948,1.0,8.256489842919661,8.316827792267645,0.1603798027519428,0.0,0.0,0.0,0.0
SNX31,1.0,18.203066829984444,18.230514036002383,0.0562507774745788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GEM,5.5677643628300215,87.4538266175788,87.63088376855235,0.2866175967016541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOT4,2.23606797749979,27.092280807910672,27.1844013981306,0.0997531158282492,1.0,4.863460692688837,4.965203914174057,0.0962501490652922,1.0,5.000046043225851,5.099064662698296,0.1297659931762537,1.0,3.741686602921765,3.873011571695109,0.2815474413716881
XLOC_000647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAK6,12.206555615733702,161.5700363697805,162.03048062797382,0.5706957734835277,2.23606797749979,15.077250003319191,15.24216085935943,0.2378909370235772,2.0,10.519489562443228,10.707925133019565,0.2644148390599895,1.4142135623730951,4.437024958336629,4.656950770719201,0.3736244731261717
PIAS2,4.123105625617661,29.01954433392365,29.310986905059348,0.1439008293633916,1.0,5.298890608804133,5.392424471800476,0.09859909420521,1.0,4.056365101375463,4.177810172286048,0.1208944540277104,0.0,0.0,0.0,0.0
LOC728730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC283737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FXYD7,2.6457513110645907,85.06796515547126,85.10909878322336,0.2194007344430899,1.7320508075688772,9.712433641541883,9.865666081991352,0.1736619474977069,1.0,4.3367872024539205,4.45058684213308,0.1235307005995191,0.0,0.0,0.0,0.0
DHRS11,4.358898943540674,108.67213355386906,108.75951733595528,0.3012711733265286,1.7320508075688772,13.951718297484645,14.058820841463476,0.1965309482731807,1.0,11.502218717001757,11.545606758145954,0.1908928813731086,1.0,5.000058378271572,5.099076758210622,0.317690752937328
HDC,7.14142842854285,157.40611989428027,157.56803793971838,0.4541256630708855,1.7320508075688772,14.40417943563374,14.507942142631183,0.1989717690622962,1.0,3.8730201776868114,4.000035661937177,0.1191708294465027,0.0,0.0,0.0,0.0
CYP1B1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEX3A,1.7320508075688772,26.66777296355868,26.723961436057923,0.0881340949006994,1.0,1.9980292895964893,2.234305494350638,0.0807924578985703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSD17B1,4.123105625617661,117.6093329142535,117.68158389712347,0.3133052520819079,1.0,10.237613880164677,10.286337441448266,0.1252412462400509,1.0,8.483435541429689,8.542170601527017,0.1625133179684071,1.0,5.000058378271572,5.099076758210622,0.317690752937328
ANKRD16,5.196152422706632,30.64590946588215,31.08330366918943,0.1700193588087049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAP25,1.0,2.82585570703606,2.99757576668018,0.0268459485992764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIRBP,9.1104335791443,80.50818371148175,81.02201950409342,0.349298702328324,1.7320508075688772,10.834398361476223,10.971972833322123,0.1797144337383428,1.0,3.9630045863789274,4.087224651479339,0.1200167723590567,0.0,0.0,0.0,0.0
CHST6,7.681145747868608,19.34601950360843,20.81510198471287,0.2016951727234214,1.7320508075688772,4.617793334631911,4.931938288479581,0.1461786944054291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ICA1,4.795831523312719,48.05313498541283,48.29186041069765,0.1947222695379174,2.0,3.9773513074738975,4.451889870949676,0.1614839986268697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC728052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM181B,4.358898943540674,22.07253595957156,22.498818717581145,0.1356724618586119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPIN3,3.605551275463989,35.21587586202827,35.399970518770004,0.1446521362465341,1.0,11.711916864942651,11.754530898820594,0.1331944361856487,1.0,3.86435552102971,3.991646726967806,0.1190893730587203,0.0,0.0,0.0,0.0
EFHB,7.0,109.81523917767755,110.038115013165,0.3600882099526479,1.0,20.218409385701705,20.243124217566585,0.1790830706705012,1.0,4.472177935261109,4.582616663505284,0.1248035081059351,0.0,0.0,0.0,0.0
TM7SF2,9.848857801796104,46.184194996454174,47.22266264698024,0.2994966748301809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_003474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DSE,3.605551275463989,28.37810772764832,28.606240546461414,0.1315767222281639,1.4142135623730951,2.9312259749296743,3.254548465778689,0.1148273770711311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCL1B,1.7320508075688772,27.988171241407127,28.041714095938016,0.0906590056336629,1.0,1.9902983078391252,2.227394745927916,0.0807507527897717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHORDC1,6.4031242374328485,29.23456702815029,29.92757773899205,0.1932007337789962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_000604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_004398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC100289495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYO10,9.1104335791443,85.28888384096021,85.77408528708891,0.3584405205740045,1.0,10.437656239867367,10.485450289884657,0.1263203832290604,1.0,7.586452656906167,7.652075791279033,0.1540807869902777,1.0,2.0063708621521386,2.241768060369564,0.2317052097577751
NEAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC100287628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUNX3,6.4031242374328485,172.08929934340048,172.20838234099554,0.4663724372934401,1.7320508075688772,13.421822318861947,13.533119165924044,0.1936724019547458,1.0,7.092162209810083,7.162315603927143,0.1494339653181505,0.0,0.0,0.0,0.0
PCYOX1L,1.7320508075688772,35.21621799360784,35.25878627765438,0.104480723769142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRH,3.872983346207417,227.34498179955432,227.3779689183622,0.5177823272589321,3.0,67.65250358504976,67.71898730286189,0.5749963109149823,2.6457513110645907,26.956519389553108,27.08604691717403,0.4723820214159239,1.7320508075688772,7.365673992424014,7.566581352412166,0.5130703251700515
SPATA13,4.795831523312719,38.71342054707412,39.009344142841215,0.1768625482524569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_011095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF652,4.358898943540674,20.374141262652863,20.83520175545545,0.132424733448934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERPINA3,4.58257569495584,132.96935470838935,133.04829683827398,0.3525292833493356,1.0,31.09211676110839,31.108193851241143,0.2377417460325949,1.0,6.313438904202394,6.392144459967746,0.1421131919664757,1.0,2.0115819804882764,2.2464331871269034,0.231854884978817
RHOJ,9.1104335791443,121.55375743079668,121.89469203187215,0.4277874517936855,1.0,10.031267923993935,10.080988848468667,0.1241281042326914,1.0,6.063303038464538,6.145213074926962,0.1397616661202538,0.0,0.0,0.0,0.0
COPS7A,2.6457513110645907,17.76342614312815,17.95937939747275,0.0906986937176712,1.0,2.76694229860243,2.942102935621951,0.0849403917190979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC102A,3.0,22.272840911740463,22.473972552259195,0.1069176400178692,1.0,1.990950517763956,2.2279775501976147,0.0807542711638577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INPP5D,8.18535277187245,122.88248413964938,123.15480058987218,0.4104924738528944,3.872983346207417,21.816312690012914,22.157425378153,0.3888520958510333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAFF,2.6457513110645907,43.14917656392719,43.23021441243338,0.1392421936427478,2.23606797749979,14.309330054487178,14.482987489059363,0.2337483603082526,1.4142135623730951,8.544839293645614,8.66107837132479,0.1973711326284383,1.0,4.472179224871646,4.5826179220368735,0.3025288579520118
ALKBH6,1.7320508075688772,8.671157922422106,8.842453263409631,0.0537203522923551,1.0,4.584808652291174,4.692597402092365,0.0947469488215887,1.0,4.61669108484069,4.723752382677093,0.1261620754003648,1.0,3.873016252723645,4.000031861605794,0.2853195288768105
KIF1C,5.0,52.19224064703229,52.43119285079951,0.2070150405667474,1.0,5.446448077518062,5.537490104830906,0.0993950992249992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AQP1,4.795831523312719,231.10743773036717,231.15719278079047,0.5447649661014229,1.4142135623730951,10.01304636738843,10.112422931991652,0.1530305573694566,1.0,4.472177935260804,4.582616663504987,0.1248035081059323,0.0,0.0,0.0,0.0
ARMCX3-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C14orf79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CECR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFAIP3,7.681145747868608,169.18056739365076,169.3548475351019,0.4882139182285707,5.291502622129181,41.00110008376658,41.34114425217381,0.5916614592145332,1.0,8.167671584451197,8.228660833419465,0.1595448228109859,1.0,2.161121596765759,2.3812699460597453,0.2361500043134992
CHPF,7.280109889280518,24.334782534872215,25.40042600074892,0.202635744545591,1.4142135623730951,6.130399088636579,6.291406280471497,0.1320854520427369,1.0,5.000046043225556,5.099064662698006,0.1297659931762509,1.0,3.741686602921841,3.8730115716951823,0.2815474413716903
RASAL3,3.0,77.74254873939246,77.80041056766225,0.2129887119043031,1.7320508075688772,4.475564231895488,4.799028567723081,0.1454114334817696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIST1H2AH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD163,5.196152422706632,242.65129188698535,242.70692090342823,0.5754232998024148,4.795831523312719,84.33347040820524,84.46972375408617,0.7907158493500378,3.741657386773941,38.42720376523205,38.60893664962381,0.6709156919272103,1.4142135623730951,4.536032794284785,4.751378064396374,0.3764682043129422
SQRDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_001257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFSP1,3.0,21.26196262958621,21.472565167252856,0.1049846040035463,1.7320508075688772,4.1601850048583735,4.506344336005457,0.1437101068729113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC100506075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVI2B,3.605551275463989,86.79490846064071,86.86976536569556,0.2432833259329667,2.23606797749979,11.8630485945624,12.071947728388691,0.2205517912772905,1.0,5.000046043226135,5.099064662698575,0.1297659931762564,1.0,5.000058378271549,5.099076758210599,0.3176907529373274
BNIPL,3.605551275463989,18.43108427984324,18.780438432866376,0.1125556838901503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_002968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERPINH1,7.14142842854285,106.20340419592436,106.44323868993692,0.356214079427867,2.0,11.691934211393088,11.86175895908967,0.2031006431154315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCG3,4.795831523312719,228.52795796556583,228.57827449674969,0.539832396699544,1.0,21.31588555429918,21.339329346630844,0.1850034523829055,1.0,14.313287454059662,14.348177505960178,0.2173197225268098,1.4142135623730951,10.052550086643652,10.151539944485236,0.534915180922491
MET,8.06225774829855,244.4324777862425,244.56540269776903,0.6402850932945876,2.6457513110645907,52.54794841138176,52.6145120878759,0.4687117785683429,1.7320508075688772,28.159774620810914,28.212991806876254,0.4080754252665393,1.0,6.168355407700006,6.248888576035095,0.3512469120653453
NUPR1,2.6457513110645907,57.31084128657221,57.37187925259787,0.1663226131303448,1.0,2.187950646612825,2.4056450344997864,0.0818169967095692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_000933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RRBP1,16.583123951777,64.55372464881506,66.64970642122164,0.4790213405550909,1.0,1.9190429725713676,2.163960704489698,0.0803663628632281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPR,8.06225774829855,115.18433425654824,115.46614593951004,0.3931323740821013,1.7320508075688772,8.247985297354898,8.427885942831841,0.1657619188285054,1.0,5.00004604322576,5.099064662698207,0.1297659931762528,1.0,4.8990414187071005,5.000060681852539,0.3147893151313685
PNMA5,7.416198487095663,52.585979699130526,53.10635800840958,0.2595766955380258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC339529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VSIG4,5.0,114.897671797077,115.00641279680376,0.3269225099886532,4.358898943540674,43.882972366859846,44.09892587978289,0.541912523534395,3.3166247903554,23.3039413556865,23.538769779010877,0.4935660403624237,1.7320508075688772,16.230178427905532,16.322337204017387,0.7676791394829299
HIP1,3.872983346207417,31.841134626010565,32.075814163817086,0.1439331861736481,1.4142135623730951,6.646089040027522,6.794887749475627,0.134867363345091,1.0,3.364434305096191,3.509902875195849,0.1143896165608883,0.0,0.0,0.0,0.0
HIST1H2AK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C20orf195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1QC,3.0,167.03235075371092,167.05928947026774,0.3837317242456236,1.7320508075688772,41.401203859624175,41.43741885091493,0.3446083616940838,1.0,22.445846142639027,22.468110936592407,0.2937738603438647,1.0,15.520193559646694,15.552376285600175,0.6198530638071768
GLMN,4.358898943540674,33.7060768535837,33.986756492194,0.1579185165213946,2.0,13.356655822733146,13.505563844836368,0.2120810544136716,1.4142135623730951,6.571553930078124,6.722002756316396,0.1788202881875087,1.0,2.0424469366581017,2.274112901564929,0.2327413970169591
KRBOX1,1.0,7.993055616588422,8.055367036322785,0.0367268449393231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAPOLA,6.082762530298219,43.335051110099634,43.759874939434496,0.2132948855155911,2.23606797749979,6.760215885538048,7.120429679385997,0.1930243439245391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNF1,5.916079783099616,181.72352555689648,181.8198001891653,0.4743520047748029,1.0,8.670396475405493,8.72787345466947,0.1167868255173161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERTAD1,6.082762530298219,51.54881213019725,51.90645462786272,0.2290015201769412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5orf55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC100507204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STAB1,5.0,125.1552227068762,125.25505886313644,0.3465373495568125,2.23606797749979,22.524059388100092,22.63477968345749,0.2780630659124988,1.0,3.417651509906558,3.5609467621921245,0.1148899111995885,0.0,0.0,0.0,0.0
WDR86,4.58257569495584,29.30285410915455,29.659016486431163,0.1542946564167073,1.0,2.085331645821243,2.312705790424613,0.0812634141598833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIGLEC14,3.3166247903554,70.40432388529813,70.48240079442499,0.2057454555668647,1.0,2.015693550931788,2.250115661753413,0.0808877485051137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFRSF10B,4.358898943540674,116.97387219889916,117.05505874247552,0.3171460418103392,3.3166247903554,20.74977654140736,21.013167931521878,0.3441457311210834,1.7320508075688772,9.893093912381872,10.043570438803489,0.2363504641785141,1.4142135623730951,5.017661006587813,5.213148950205799,0.390301666630731
XLOC_l2_001800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FSTL4,6.4031242374328485,55.07988030829463,55.45081798112687,0.2426230255167394,1.0,1.9867547175783071,2.224228924328532,0.0807316367419005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C17orf102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC100507588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPA1A,2.23606797749979,233.87323782482923,233.88392713196248,0.4951667319344657,1.7320508075688772,30.301939634401617,30.35140104850054,0.2847329103445316,1.7320508075688772,12.721751531557247,12.83911842887506,0.2629426583126181,1.7320508075688772,8.184735425902376,8.36599629404779,0.5365956403126124
EGR4,3.0,114.28704963514336,114.32641739469368,0.2828703560191596,1.0,13.968439892421904,14.00418912426577,0.1453673453091153,1.0,3.822838267259376,3.9514671221740754,0.1186990695929734,0.0,0.0,0.0,0.0
RNF165,6.082762530298219,37.04878373580989,37.544804917628895,0.2012740701071632,1.0,2.7841375857935744,2.958280259986953,0.0850331524247414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARMCX5,5.196152422706632,36.31195828337788,36.68185265732601,0.1808541710867863,1.0,1.8708950334601464,2.121378850235347,0.0801066267647502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_006548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPEF1,9.9498743710662,165.71281499148537,166.01125580032897,0.530229411419885,1.0,2.135355636789679,2.357910875238811,0.081533270699629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
