"logFC","AveExpr","t","P.Value","adj.P.Val","B","change","geneName"
1.27322078571429,1.19669703571429,3.8225043778601,0.00071952246338131,0.499437121380663,-0.511162164168269,"up","VCAM1"
-1.15966683928571,3.58222874107143,-3.78473841295332,0.000793994361971947,0.499437121380663,-0.590183684418636,"down","ATP6V0C"
-1.12895371428571,4.28251835714286,-3.76426542280569,0.000837470782802941,0.499437121380663,-0.632964887034099,"down","PLEKHA1"
-0.899685428571428,3.07571760714286,-3.67580067011214,0.00105368524751606,0.576014601975444,-0.817323049768786,"down","NOL6"
-1.03707542857143,2.84842985714286,-3.52172254678118,0.00156726128474942,0.685415601863747,-1.13615141972157,"down","PFKM"
-0.951147428571429,3.28702057142857,-3.49132943755622,0.00169411158743231,0.694585750847247,-1.19865112970964,"down","RMND5B"
-1.52111635714286,3.29515267857143,-3.38028358314642,0.00224792064762439,0.742695876669679,-1.42574335069017,"down","CALCOCO1"
2.0457125,2.89949082142857,3.37934964974675,0.00225325073116459,0.742695876669679,-1.42764434648821,"up","IGLL5"
0.949108357142857,2.71746039285714,3.21634181501814,0.00339672776455217,0.821420197231427,-1.75688855173322,"up","VPS37B"
1.49020828571429,1.77681421428571,3.1906690877171,0.00362152162576932,0.821420197231427,-1.80824459927011,"up","RPL36A"
1.21472471428571,4.69182782142857,3.18227227649572,0.0036980980678129,0.821420197231427,-1.82501009854625,"up","SPINT1"
1.26940114285714,2.34277614285714,3.16495639057444,0.00386095185491528,0.821420197231427,-1.85953381082131,"up","CITED1"
-0.832354464285714,4.29942205357143,-3.01419302993551,0.00560041243900866,0.823267369124768,-2.15709127453838,"down","RPS6KB2"
-1.64017482142857,2.36796423214286,-3.00314434532226,0.00575376244652896,0.823267369124768,-2.17867108668781,"down","EDC3"
1.64551875,5.003175375,2.96897425231637,0.00625373289894109,0.823267369124768,-2.24520223753504,"up","RPS25"
1.486368,3.351307,2.91345388320178,0.00715519340316133,0.823267369124768,-2.35261093740727,"up","RPL37A"
1.07921871428571,2.57934978571429,2.88726039098946,0.00762206196577168,0.823267369124768,-2.40297616253277,"up","RPL39L"
3.27057485714286,6.26184557142857,2.87901294334928,0.00777493868223286,0.823267369124768,-2.41879247793054,"up","RPS12"
2.79871164285714,5.99150996428571,2.84835178037888,0.00836910812779366,0.823267369124768,-2.4774123586466,"up","CASP2"
1.53749378571428,2.04291760714286,2.78670038570686,0.00969600789100427,0.823267369124768,-2.59439909000708,"up","HSD3B7"
1.72047635714286,3.72343764285714,2.70061607049101,0.0118828479838785,0.823267369124768,-2.75567786651339,"up","GAL3ST1"
0.895053571428571,0.964916857142857,2.66783260761511,0.0128311805061494,0.823267369124768,-2.81643194947706,"up","PECR"
-1.19489292857143,2.67113467857143,-2.65495276146092,0.0132227639130155,0.823267369124768,-2.84019685716264,"down","CTSD"
4.70749978571429,21.775413,2.63695744277484,0.0137885896556241,0.823267369124768,-2.87330066474946,"up","RPL19"
-0.814519071428572,2.44359417857143,-2.63184587584224,0.0139533856493259,0.823267369124768,-2.88268239168261,"down","CCNF"
2.05917841071429,10.6267894196429,2.62474855385251,0.0141852493643655,0.823267369124768,-2.89569293598119,"up","RPS3A"
-2.84536710714286,8.32071991071429,-2.57354620879048,0.0159673808432288,0.823267369124768,-2.98900152486666,"down","PFN1"
0.914191285714286,0.950530142857143,2.56548202198699,0.0162663354988993,0.823267369124768,-3.00360720755624,"up","RPL26L1"
1.783674,6.19389614285714,2.53791977569048,0.0173277884412162,0.823267369124768,-3.05333836518767,"up","RPS16"
-1.96069385714286,1.37940707142857,-2.53104746537876,0.0176022680134992,0.823267369124768,-3.06569221447936,"down","PRRT1"
3.54825114285714,9.81090835714286,2.49806916216615,0.0189763001988866,0.823267369124768,-3.12471530260121,"up","ADI1"
1.57523321428572,7.25014110714286,2.48786656961112,0.0194210587233678,0.823267369124768,-3.14288740300851,"up","RPL6"
0.809512142857143,2.13362642857143,2.48337268370317,0.0196199958320102,0.823267369124768,-3.15087823465329,"up","ANKRD10"
-1.09023157142857,2.21255485714286,-2.4833216065714,0.0196222677048299,0.823267369124768,-3.15096901071452,"down","DCAF12"
-1.17145271428571,3.67640321428571,-2.43672075845173,0.021799124719088,0.823267369124768,-3.23334374646649,"down","DDX5"
2.46310821428572,11.6172796071429,2.42568932970711,0.0223459593341935,0.823267369124768,-3.25271151680605,"up","RPL24"
1.15976321428571,1.99112503571429,2.41656938000682,0.0228075259518305,0.823267369124768,-3.26868456064533,"up","NIP7"
1.90177321428572,9.14903046428571,2.41502846996458,0.0228863713339521,0.823267369124768,-3.27137989054966,"up","CDH1"
1.89763935714286,5.78527275,2.40790929241948,0.0232539037963888,0.823267369124768,-3.28381950033503,"up","ENC1"
3.95909507142857,5.57161817857143,2.40447326876306,0.0234332212761326,0.823267369124768,-3.28981565828519,"up","SNHG7"
-1.32476507142857,1.16202203571429,-2.39078661564751,0.0241601481177155,0.823267369124768,-3.31364978992873,"down","VPS72"
-0.9419615,3.95709967857143,-2.38862284562621,0.0242769437227365,0.823267369124768,-3.31741042333066,"down","ABLIM3"
-1.75802014285714,2.91676164285714,-2.37291514188458,0.0251404323388384,0.823267369124768,-3.34464954690683,"down","CDKN2B"
-0.899887821428572,1.81247366071429,-2.34861859566437,0.0265315140737576,0.823267369124768,-3.38657010292782,"down","RAB33A"
-5.77744978571429,8.05041332142857,-2.3326041700149,0.0274864559508222,0.823267369124768,-3.41405795925026,"down","CHODL"
-1.13193192857143,2.63187389285714,-2.33046058345362,0.0276166291605926,0.823267369124768,-3.41772860634032,"down","AGT"
2.89012457142857,10.5605337857143,2.32376751425095,0.0280267016719976,0.823267369124768,-3.42917643655053,"up","SMARCD3"
-1.73199196428571,6.73764126785714,-2.32270238427472,0.0280924694748715,0.823267369124768,-3.43099637543476,"down","GTPBP1"
2.13464907142857,9.97983225,2.31363309528927,0.028658182467044,0.823267369124768,-3.44647189178211,"up","RPL5"
-59.2544965714286,96.5954203571429,-2.30612564509716,0.0291342939695774,0.823267369124768,-3.45925412434095,"down","GPN3"
1.96426757142857,4.24510164285714,2.29698783788638,0.0297235000741798,0.823267369124768,-3.47477754170715,"up","MGC16025"
-1.12581728571429,3.13414617857143,-2.29238095511949,0.0300246390181554,0.823267369124768,-3.48258927238238,"down","SLC4A2"
-2.96846304761905,5.30186659523809,-2.28967509001392,0.0302028028947561,0.823267369124768,-3.48717296780931,"down","NDUFS2"
1.18405242857143,5.20059257142857,2.28515584399885,0.0305025077431336,0.823267369124768,-3.49482098410323,"up","MSH5"
-1.15511092857143,1.30136182142857,-2.28023360304058,0.0308320070286324,0.823267369124768,-3.50314026812051,"down","CRB3"
-1.71491671428571,5.11741689285714,-2.27447283764755,0.0312217366917974,0.823267369124768,-3.51286252467013,"down","TAF9B"
-3.21163932142857,4.41261330357143,-2.27002282922868,0.0315258424932287,0.823267369124768,-3.52036210378925,"down","TRIOBP"
1.34711253571429,4.32192583928571,2.26603303395585,0.031800777935145,0.823267369124768,-3.52707824268532,"up","COMMD8"
-0.980756603174603,6.16252976190476,-2.25939534182375,0.0322629953809349,0.823267369124768,-3.5382351785578,"down","ACTG1"
2.05654092857143,9.73841353571429,2.25449762730593,0.0326079398998485,0.823267369124768,-3.54645423610462,"up","RPL41"
-1.02127621428571,1.52581410714286,-2.2321772602629,0.0342225889465888,0.823267369124768,-3.58376757317064,"down","COPRS"
-1.8872925,2.53975982142857,-2.22695310151646,0.0346107832533239,0.823267369124768,-3.59246670193823,"down","ADAMTS6"
-3.53281442857143,4.909862,-2.21751555536195,0.0353221513684393,0.823267369124768,-3.60814873392421,"down","MMP28"
-10.0197077857143,9.02885325,-2.21629358259718,0.0354152171064574,0.823267369124768,-3.61017611498241,"down","DDAH2"
-0.963492071428571,2.17666917857143,-2.20092149602402,0.0366049841393238,0.823267369124768,-3.63561846213145,"down","SFXN3"
-4.398559,14.928724,-2.19625605085585,0.0369731328490488,0.823267369124768,-3.64331758822292,"down","STMN4"
-4.18050192857143,5.73793185714286,-2.19150830560351,0.0373511929797149,0.823267369124768,-3.65114164673011,"down","RAB7A"
