,node,lap_barcode_0.4,lap_lamda_0.4,lap_sum_0.4,lap_sum_norm_0.4
0,VCAM1,1.4142135623730951,6.5866791155107975,6.736790168225971,0.5343169258646164
1,ATP6V0C,2.0,15.908886524551189,16.034109593334033,0.8428372698381875
2,PLEKHA1,0.0,0.0,0.0,0.0
3,NOL6,1.4142135623730951,22.112455498429153,22.15763272937815,0.7396323520047093
4,PFKM,1.0,4.486766330439405,4.5968545880813645,0.3755615035643338
5,RMND5B,0.0,0.0,0.0,0.0
6,CALCOCO1,1.0,3.756180571960674,3.887015884862682,0.3659001170652357
7,IGLL5,0.0,0.0,0.0,0.0
8,VPS37B,0.0,0.0,0.0,0.0
9,RPL36A,1.0,63.3705574152454,63.37844702356563,1.1542504632109787
10,SPINT1,1.0,1.8411984476697942,2.0952354816825864,0.34057607779000704
11,CITED1,1.0,2.022673532748362,2.2563705857151968,0.342975934229245
12,RPS6KB2,1.0,1.926657503599184,2.1707162726102736,0.3417062024325967
13,EDC3,0.0,0.0,0.0,0.0
14,RPS25,1.0,61.8017534186159,61.80984327447694,1.1335043405595766
15,RPL37A,1.0,63.18172928432175,63.18964246897841,1.1517533688814172
16,RPL39L,1.0,61.72401647048746,61.732116513602605,1.1324763343434507
17,RPS12,1.0,65.94704562198253,65.95462702697851,1.188322367962432
18,CASP2,1.0,2.871000716724379,3.040171889125991,0.3541943527474899
19,HSD3B7,1.0,16.033398249345698,16.064552885845337,0.5282560673944118
20,GAL3ST1,0.0,0.0,0.0,0.0
21,PECR,0.0,0.0,0.0,0.0
22,CTSD,1.7320508075688772,8.045920410308337,8.230239076054612,0.6541231352920022
23,RPL19,1.7320508075688772,75.3115019126829,75.33141655606936,1.5436542730659455
24,CCNF,1.0,1.9172625321710046,2.1623819314049895,0.3415819617817734
25,RPS3A,1.0,75.61914209176203,75.62575388512896,1.316227766016838
26,PFN1,3.1622776601683795,10.741117658214716,11.196946393888467,1.142042310466583
27,RPL26L1,1.0,61.96999836171397,61.97806625694958,1.1357292394204221
28,RPS16,1.7320508075688772,72.67875736081399,72.69939319906373,1.5088384251332339
29,PRRT1,0.0,0.0,0.0,0.0
30,ADI1,0.0,0.0,0.0,0.0
31,RPL6,1.0,64.52582612227145,64.53357449236489,1.16952792702595
32,ANKRD10,0.0,0.0,0.0,0.0
33,DCAF12,0.0,0.0,0.0,0.0
34,DDX5,1.7320508075688772,11.753716898304724,11.880650694532434,0.7031556472384755
35,RPL24,1.0,64.59761261295844,64.60535237342064,1.170477243412003
36,NIP7,1.7320508075688772,30.96384825691535,31.012254011556138,0.9571935909022583
37,CDH1,3.0,55.286674783729175,55.36800889179451,1.6798033987869134
