node,lap_barcode_0.15,lap_lamda_0.15,lap_sum_0.15,lap_sum_norm_0.15,lap_barcode_0.4,lap_lamda_0.4,lap_sum_0.4,lap_sum_norm_0.4,lap_barcode_0.7,lap_lamda_0.7,lap_sum_0.7,lap_sum_norm_0.7,lap_barcode_0.9,lap_lamda_0.9,lap_sum_0.9,lap_sum_norm_0.9
FKBP9P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FMN2,1.7320508075688772,10.101635954299663,10.249051124528538,0.4216663071948747,1.0,5.257806790686844,5.35205869252129,0.3857578697081311,1.0,4.073566846551104,4.194513899526417,0.5551882683959432,0.0,0.0,0.0,0.0
NDUFB10,2.23606797749979,18.93492703427964,19.06650103698877,0.6144729368991717,1.0,4.956713249826787,5.056580488928108,0.3817761590918603,1.0,5.063222353662492,5.161029025555616,0.5685960203252453,1.0,5.102205179938192,5.1992785747820935,0.5240377154070606
ATP6V0D1,2.23606797749979,18.6803866998364,18.81374091602796,0.6114452803385968,1.7320508075688772,6.98484650317844,7.19639358796919,0.6400913190378279,1.0,4.950492614150667,5.050482860357048,0.567068769305503,1.0,5.102205179938192,5.1992785747820935,0.5240377154070606
PKM,4.58257569495584,57.30366214651959,57.486604486632025,1.4793284222878549,2.8284271247461903,34.68437687951831,34.79951148393414,1.3530991081902703,2.0,20.36687444533636,20.46483751882959,1.2759283388775975,1.4142135623730951,4.034820256005077,4.275485293889909,0.6932079918464926
NHEJ1,1.0,4.476835933393536,4.587162518869761,0.2273278479694856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS20,1.7320508075688772,74.83575736454951,74.85579857516534,1.1916530670908716,1.0,65.35362289977887,65.36127313728292,1.1804748480648437,1.0,62.29628430409162,62.30430994799807,1.3439837095480596,1.0,54.35081757514537,54.36001629034645,1.2655761621132842
HERPUD1,1.0,5.905711247177304,5.9897767349907545,0.24432375444334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPCAT3,1.0,7.948272852906889,8.010932613888137,0.2686192165338267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD84,3.872983346207417,20.269223701370084,20.63592569903717,0.91529425817638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MFSD5,1.0,3.3039714441713786,3.4519888910452625,0.2133770889543143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP1A1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
